Technology,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bioenergy,3180.73,1180.1,2573.61,2753.96,4841.22,3943.96,3152.98,3951.91,6901.61,4626.08,6424.72,4380.41,7395.46,5826.88,6008.62,8763.54,5714.93,7232.56,6276.53,7919.35,6321.32,5947.33,4554.45
