Technology,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Solar,249.85,345.27,523.57,1084.15,1506.49,1550.27,2472.48,6267.73,8321.37,17994.07,31289.07,30207.93,37180.6,39423.0,48442.23,72063.98,95708.45,96134.06,103039.38,131201.72,144413.61,200208.43,347164.78
