Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Offshore wind energy,66.95,75.95,239.95,510.55,595.75,685.75,883.75,1094.25,1442.45,2133.55,3055.35,3775.81,5333.95,7171.25,8491.77,11724.07,14346.75,18837.2,23590.4,28292.3,34369.1,54248.9,62623.2
