Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Asia,11102.91,5392.69,14294.54,16013.74,16989.44,20505.71,22644.31,33651.48,37395.45,38197.92,46083.76,45251.56,74776.31,79969.41,89466.6,91132.91,107570.65,105007.31,100524.31,176881.09,155488.94,173466.96,327751.89
Europe,5645.99,7184.87,7637.22,9845.84,12683.36,10865.95,12239.38,16116.58,22488.07,26508.46,39025.07,34205.1,23897.43,20882.06,25176.12,23548.77,24328.33,24485.33,37355.34,34285.7,42308.51,64103.33,71245.66
North America,1917.96,3414.88,2569.35,1171.52,3818.28,5289.28,8123.77,9834.67,12625.8,12133.05,10908.0,20223.16,9562.91,13810.47,21856.1,23732.06,16438.81,17817.43,23730.94,33030.64,37898.87,33264.42,34879.77
South America,1931.96,2015.36,3190.42,4326.35,3005.79,3483.86,4504.89,2689.61,2988.45,5996.11,5152.29,3993.69,5017.74,9132.75,8574.26,14867.02,9186.67,10785.52,9997.03,9260.7,14174.94,19704.51,22425.09
Oceania,269.27,154.45,179.38,453.79,1135.59,174.86,675.38,318.95,729.69,1081.65,1819.09,1866.98,1518.9,1519.27,1167.31,958.36,1750.73,5395.92,6337.49,7115.35,5600.89,4746.11,5482.49
Middle East,0.0,368.0,1536.0,2029.54,1096.5,904.44,893.66,-106.18,110.89,781.66,404.97,1112.06,847.84,1464.21,-56.37,813.93,367.31,1558.32,2787.27,1886.03,2558.18,4608.99,5056.89
Eurasia,893.8,874.3,795.8,302.07,596.47,637.7,1296.57,991.07,1412.0,1842.35,1794.81,4983.97,4326.37,3482.39,3800.53,3370.41,4663.36,4142.88,3559.18,6184.63,5378.53,3313.14,2990.41
Africa,154.82,270.12,396.34,103.99,117.97,-1.06,366.46,451.39,2104.5,1123.75,436.49,971.81,2254.01,1928.87,2266.75,2710.38,5400.55,5339.93,2164.67,3383.47,1852.35,3733.6,2708.53
Central America and the Caribbean,64.95,391.69,278.14,208.08,798.81,-8.47,380.84,108.22,249.55,303.06,761.05,943.6,182.71,684.5,1737.7,1315.99,820.84,925.36,1323.08,583.81,617.21,573.0,840.58
