Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guatemala,-1.2,34.2,25.9,55.3,59.9,41.7,33.0,0.7,2.0,106.3,17.6,83.7,12.37,15.08,73.52,305.32,45.39,64.13,72.64,2.75,-5.54,1.8,1.0
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,240.0,0.0,0.0,0.0,-5.0,225.0,225.0,0.0,0.0
Guyana,0.15,0.16,0.15,-0.34,0.15,0.16,0.15,0.16,0.15,0.16,0.15,0.16,0.15,0.16,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.1,0.0,0.0
Honduras,0.0,30.0,13.28,9.0,3.5,13.9,16.8,2.3,-0.1,11.23,1.2,10.11,20.2,64.0,9.52,38.87,5.41,24.12,23.09,107.9,12.1,60.0,0.0
Hong Kong SAR,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
Hungary,0.0,0.0,6.0,-5.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Iceland,45.0,46.0,0.0,8.0,0.0,0.0,595.0,121.0,-4.0,8.0,1.0,-7.0,107.0,0.0,3.0,0.0,7.75,103.97,5.74,9.96,0.06,0.0,0.0
India,971.77,51.48,2444.23,1440.45,2336.86,2088.8,951.25,691.62,88.49,1089.1,1768.3,611.67,1143.13,1232.6,1698.22,517.7,1898.52,581.44,177.14,483.71,803.06,443.01,112.45
Indonesia,-1086.32,42.91,13.09,32.14,212.06,308.69,-24.19,3.24,4.87,33.01,212.12,202.79,1021.16,65.02,79.76,343.84,37.04,68.81,203.88,144.85,480.87,87.27,-119.38
Iran,0.0,1029.0,1392.0,592.0,1031.4,528.6,850.0,250.0,42.0,772.0,259.0,1000.0,520.0,520.0,-547.0,300.0,375.0,146.0,83.1,10.6,0.0,350.3,176.0
Iraq,0.0,-310.0,100.0,1110.0,52.0,363.0,48.0,240.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-717.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2.0,2.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0
Italy,67.0,101.0,146.0,86.0,101.0,-362.0,45.0,159.0,95.0,149.0,217.0,132.0,129.0,52.0,122.0,363.0,118.03,72.58,115.49,145.9,85.73,69.99,26.0
Jamaica,-0.5,-1.1,0.0,0.1,0.0,0.4,0.0,0.0,0.8,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,-398.0,76.0,308.0,44.0,83.0,67.0,-375.0,28.0,-68.0,578.0,-217.0,45.0,-2.0,60.0,238.0,101.0,-43.0,22.0,-4.0,0.0,-24.0,79.0,18.0
Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,-2.4,0.0,0.0
Kazakhstan,0.0,0.0,0.0,3.0,-14.0,2.0,0.0,12.0,2.0,8.0,1.0,300.0,14.0,87.4,2.15,18.03,30.9,29.45,21.95,6.84,22.28,0.0,96.0
Kenya,0.01,0.0,0.0,0.01,0.15,0.0,0.01,60.01,12.08,16.82,-1.3,45.0,8.0,2.13,-1.0,3.52,11.12,4.01,6.23,2.06,4.1,0.46,0.8
Korea,27.0,0.0,1.0,2.0,5.0,5.0,9.0,6.0,13.0,6.0,96.0,28.0,8.0,14.0,3.0,18.0,4.0,4.0,11.0,-2.0,14.0,-8.0,-8.0
Kosovo,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,35.27,2.1,0.0,14.74,15.02,0.0,0.0,0.0
Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,120.0,7.3,0.0,500.0,99.4,5.6,0.28,11.82,-15.5,0.0,0.5,-893.2,0.0,429.3
Lao PDR,1.2,0.19,0.15,0.23,41.37,0.02,0.0,0.0,1151.0,715.0,4.7,409.0,5.5,283.8,1101.45,476.14,232.8,278.0,843.8,1789.2,942.6,690.0,110.54
Latvia,10.0,6.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,10.62,1.18,-0.11,-23.49,0.12,0.67,21.7,-0.41,0.95,0.5,-21.0
Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesotho,0.0,0.0,-0.67,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,22.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,0.0,0.0,6.0,1.0,7.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Luxembourg,0.62,0.0,0.0,0.12,0.04,0.05,0.0,0.0,0.06,0.12,0.0,0.0,0.0,0.0,-0.04,0.05,0.23,-0.08,0.0,0.06,0.0,-0.48,0.0
Madagascar,0.0,0.0,0.05,-0.09,0.0,0.0,0.03,15.0,0.27,7.93,0.12,33.04,0.11,0.74,0.84,0.06,0.12,0.06,0.3,-0.2,0.0,28.0,0.56
Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,64.8,0.0,0.0,0.3,0.0,0.13,0.21,0.0,19.51,0.0,0.0
Malaysia,-12.99,37.0,0.0,0.01,-44.99,47.01,0.0,6.54,5.05,12.08,986.0,328.0,1086.01,225.96,981.05,379.42,24.07,20.0,20.03,12.0,17.5,0.0,0.0
Mali,0.0,200.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0
Martinique,,,,,,,,,,,,,,,,,,,,0.0,,,
Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,-0.1,1.4,0.0,0.0,-0.3,0.0,0.0,0.0,0.06,0.0,0.0,0.0
Mexico,0.0,-4.0,9.0,915.0,25.0,202.0,777.0,-144.0,41.0,123.0,-26.0,55.0,7.0,831.0,-241.0,357.0,48.01,0.0,448.0,225.0,2.0,-465.0,0.0
Micronesia (Federated States of),0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moldova,-4.0,0.0,0.0,-1.0,0.0,-3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,1.08,0.0,0.15,0.0,0.57,0.93,0.0,0.0,0.26,11.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,-0.2,-2.0,0.0,0.0,0.0
Montenegro,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,22.85,9.23,6.24,6.65,0.8,0.63,20.45,0.0,0.0,0.0
Morocco,0.0,0.0,98.5,0.2,0.0,0.0,0.0,0.0,20.0,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,13.48,0.13,0.32,0.0,0.96,0.59,0.02,0.0,0.0,0.6,0.0,0.0,0.0
Myanmar,0.0,31.0,-90.0,445.0,0.03,25.0,32.1,144.08,707.01,868.0,171.28,120.0,192.02,180.27,2.02,72.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Nepal,120.78,5.68,152.44,9.76,3.36,4.0,6.08,8.97,94.97,9.88,6.91,4.75,34.67,15.6,54.16,20.41,105.1,121.2,121.39,122.48,691.0,226.4,477.71
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
New Caledonia,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
New Zealand,67.0,105.0,0.0,1.0,1.0,0.0,0.0,23.0,-52.0,-5.0,75.0,14.0,14.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,237.0,0.0
Nicaragua,0.0,-3.18,0.0,0.08,-0.08,0.0,0.67,0.0,0.0,0.0,0.0,0.4,14.4,0.0,17.5,4.85,0.0,0.0,14.72,0.0,1.21,0.19,1.48
Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,40.0,0.0,0.0,700.0
North Macedonia,0.0,0.0,1.0,100.0,0.0,1.0,1.0,6.0,1.0,2.0,1.0,39.0,22.0,13.0,28.0,3.13,9.58,3.45,4.03,9.21,1.79,7.2,0.0
