Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total renewable energy,752319.45,774557.15,794492.49,825458.54,859440.57,899950.25,941710.47,993243.96,1057283.18,1137317.9,1224598.53,1331785.3,1445128.06,1567206.1,1699477.33,1853968.57,2016606.35,2187942.88,2363041.66,2550532.74,2824988.56,3089984.49,3381757.63
