Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.02,-1.51,0.0,240.0,0.16,0.2,12.51,-3.89,225.62,225.33,1.1,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
Guyana,0.16,0.15,0.16,-0.34,0.16,0.16,0.16,0.21,30.17,0.24,1.31,0.61,0.26,0.25,2.36,-9.31,1.24,1.3,2.06,0.0,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.54,0.03,0.57,0.26,0.18,0.37,0.27,0.53,21.87,0.05,-0.08,0.1,0.22,0.69
Honduras,0.2,42.18,13.43,21.05,29.59,14.6,39.16,-5.7,9.88,14.95,104.95,55.74,7.0,132.01,435.57,122.11,132.89,84.03,48.2,119.02,15.74,60.1,0.0
Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16.61,29.81,0.0,95.64,2.0,4.34,95.56,6.35
Hungary,1.0,40.5,6.0,144.0,163.5,11.5,23.9,125.6,184.0,96.0,28.0,-166.0,25.0,275.0,52.5,-28.5,176.0,405.5,658.0,736.5,881.5,1249.0,1601.0
Iceland,75.0,46.0,0.0,9.0,30.0,190.5,658.0,211.0,-4.0,6.5,91.0,-6.36,109.28,1.22,4.4,0.99,52.94,150.49,7.46,9.96,0.11,0.15,0.0
India,1666.73,164.18,3429.91,2928.47,3174.25,4255.69,2796.82,3758.19,1081.21,4006.96,5798.23,2400.48,3132.67,8300.2,6689.8,11832.29,14842.87,12968.44,10247.71,6299.21,12615.56,15819.31,12719.83
Indonesia,-821.05,43.23,33.46,47.17,564.67,339.42,110.45,79.21,829.6,154.43,291.12,342.22,771.31,156.39,157.04,490.15,394.67,345.97,494.95,206.76,1030.7,1065.9,509.96
Iran,0.0,1030.0,1396.0,600.94,1043.5,538.64,866.03,250.0,72.92,780.02,262.27,1007.92,522.04,573.44,-542.34,371.33,584.33,270.9,165.52,97.65,29.07,468.62,254.54
Iraq,0.0,-310.0,100.0,1110.0,52.0,363.0,48.0,240.0,1.34,0.0,0.0,0.0,29.5,7.0,0.0,0.0,-717.0,0.58,0.0,0.0,0.0,4.5,0.0
Ireland,8.4,13.9,75.5,128.1,153.9,190.2,65.65,207.25,310.98,143.35,203.14,131.97,228.34,364.7,169.7,359.7,565.32,379.27,500.04,235.85,108.56,258.34,719.73
Israel,0.0,6.0,0.0,0.0,1.0,0.3,2.63,7.2,26.5,48.55,119.8,90.3,164.0,212.85,151.25,131.25,100.0,340.0,792.0,511.04,939.0,929.0,293.1
Italy,389.5,436.0,444.0,291.5,786.0,383.0,966.0,1555.0,2617.7,3735.24,11316.33,5896.95,2136.5,669.0,891.05,778.0,933.18,1032.13,1212.47,1119.48,1363.19,2623.35,5678.0
Jamaica,-0.4,-1.1,0.0,20.9,0.0,0.4,0.2,0.2,0.9,21.5,0.5,0.3,7.51,2.0,2.4,81.1,28.0,0.0,51.5,0.0,0.0,0.05,2.55
Japan,5570.0,421.5,472.5,696.5,956.5,1174.5,-305.5,512.5,717.5,1901.0,1372.5,1576.5,7087.5,10019.5,11383.5,8658.5,8034.5,7126.0,7961.0,9250.5,7316.0,5634.5,5860.0
Jordan,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.02,0.03,0.07,0.1,183.03,314.32,120.45,438.75,299.9,714.89,371.06,137.0,24.0
Kazakhstan,0.0,0.0,0.0,3.0,-14.0,2.0,0.0,12.0,2.0,8.0,1.0,301.5,17.3,140.8,73.11,44.68,47.09,189.2,518.12,584.64,345.94,532.42,594.2
Kenya,0.01,3.0,0.0,70.01,0.15,0.0,0.02,60.16,66.1,57.08,-0.12,54.47,12.02,171.33,289.18,68.71,42.04,387.57,26.63,212.23,174.44,188.2,75.8
Kiribati,0.0,0.0,0.0,0.14,0.04,0.01,0.01,0.03,-0.01,0.13,0.03,0.04,0.04,0.25,1.56,0.55,0.0,0.33,0.0,0.0,0.0,0.0,0.0
Korea,78.0,-28.0,-1.5,16.0,83.0,154.5,64.5,400.5,227.0,211.0,503.2,365.5,642.5,1525.0,1592.0,2287.0,2308.5,2730.3,4718.0,5167.5,3157.5,3397.61,3236.52
Kosovo,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.1,37.12,39.5,0.0,18.14,15.02,4.15,34.47,74.4
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2.5,3.44,1.13,17.33,0.91,21.06,50.28,0.0,0.0,17.4,0.0
Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,120.0,7.3,0.0,500.0,99.4,5.6,0.28,11.82,-15.5,0.0,0.5,-893.2,0.0,429.38
Lao PDR,1.2,0.19,0.15,0.23,41.37,0.02,0.0,0.1,1151.01,715.05,4.7,409.0,45.67,284.86,1101.8,476.39,238.87,371.52,843.8,1800.21,956.64,690.0,110.56
Latvia,11.0,31.0,13.0,1.0,1.0,0.0,0.0,2.0,1.0,47.0,20.0,59.0,59.51,17.21,4.14,-4.07,18.35,-16.94,46.58,0.08,-2.59,103.76,266.8
Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.14,2.32,3.07,3.9,6.22,20.0,12.73,16.21,21.16,13.76,100.0,685.05,130.0
Lesotho,0.0,0.0,-0.67,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,28.0
Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.07,0.0,0.02,22.06,68.38,0.18,0.0,0.0,0.0,0.0,0.0
Libya,0.0,0.0,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,1.22,0.0,2.0
Lithuania,2.0,2.0,6.0,3.0,7.0,40.0,21.0,9.1,45.0,40.0,73.2,99.7,76.0,18.0,148.0,74.5,19.75,48.75,23.0,78.0,221.5,594.5,1032.0
Luxembourg,0.84,2.36,20.06,24.67,0.05,1.42,0.23,10.55,3.2,10.0,12.62,47.95,24.03,14.42,13.38,61.94,17.34,5.9,62.02,44.02,74.32,67.21,210.0
