Technology,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Offshore wind energy,9.0,164.0,270.6,85.2,90.0,198.0,210.5,348.2,691.1,921.8,720.46,1558.14,1837.3,1320.52,3232.3,2622.68,4490.45,4753.2,4701.9,6076.8,19879.8,8374.3
