Technology,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Wind,6995.23,6766.07,7939.08,8995.15,10808.45,14679.95,18373.18,24014.42,34567.76,30957.75,39138.48,47110.8,32618.63,49529.49,66977.03,50805.69,47689.42,48749.8,59050.26,110742.21,90848.33,78562.51,114507.08
