Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,8.16,8.96,7.73,9.29,11.43,11.92,14.54,15.46,18.38,21.14,25.81,30.39,31.48,33.82,36.31,39.8,40.31,40.71,41.51,42.28,46.15,46.27,47.0
Europe,75.08,72.47,75.58,72.44,71.62,69.3,65.08,61.09,54.88,49.78,46.05,42.12,39.0,38.07,35.84,32.62,31.61,31.2,30.18,29.29,26.17,25.36,25.14
North America,14.72,16.79,15.07,16.62,14.69,16.29,17.78,20.41,23.74,25.68,24.62,23.87,25.75,23.94,22.49,21.56,21.54,21.0,20.66,20.79,19.92,20.02,19.54
South America,0.22,0.22,0.17,0.14,0.16,0.12,0.4,0.35,0.42,0.57,0.66,0.8,0.91,1.0,1.95,2.47,2.87,3.18,3.56,3.49,3.45,3.87,4.01
Eurasia,0.13,0.09,0.09,0.07,0.06,0.06,0.1,0.18,0.33,0.55,0.75,0.81,0.87,0.95,1.07,1.12,1.28,1.32,1.32,1.31,1.41,1.64,1.64
Oceania,0.43,0.49,0.54,0.72,1.21,1.61,1.41,1.78,1.59,1.53,1.38,1.29,1.23,1.33,1.33,1.22,1.12,1.24,1.32,1.45,1.57,1.49,1.38
Africa,0.82,0.58,0.47,0.4,0.5,0.42,0.45,0.52,0.49,0.5,0.49,0.46,0.43,0.59,0.7,0.82,0.85,0.92,1.01,0.93,0.93,0.96,0.92
Central America and the Caribbean,0.36,0.35,0.28,0.26,0.26,0.21,0.17,0.14,0.12,0.18,0.17,0.21,0.28,0.26,0.27,0.32,0.33,0.32,0.32,0.33,0.28,0.26,0.25
Middle East,0.07,0.05,0.06,0.06,0.07,0.08,0.08,0.08,0.06,0.07,0.06,0.05,0.04,0.04,0.05,0.07,0.09,0.1,0.11,0.13,0.13,0.13,0.13
