Region/country/area,2022
China,34088.2
Brazil,17205.67
USA,11295.9
India,10670.18
Germany,9876.5
United Kingdom,7392.76
Japan,5443.5
Thailand,4476.15
Sweden,4474.0
Italy,3416.38
Indonesia,3086.68
Republic of Korea,3071.72
Finland,2719.0
Canada,2682.36
Denmark,2150.95
France,2050.98
Türkiye,1858.07
Chile,1380.23
Russia,1372.5
Spain,1278.12
Austria,1171.09
Poland,1110.69
Mexico,983.73
Cuba,965.95
Netherlands,902.19
Malaysia,900.05
Australia,872.26
Guatemala,870.02
Czechia,853.5
Belgium,827.9
Portugal,716.77
Philippines,633.08
Hungary,550.5
Pakistan,432.75
Uruguay,420.82
Chinese Taipei,408.46
Colombia,396.71
Viet Nam,367.0
Ethiopia,335.0
Estonia,318.0
El Salvador,301.6
Argentina,284.88
Ukraine,275.0
Singapore,274.5
Bolivia,265.63
South Africa,264.68
Slovakia,250.0
Switzerland,234.0
Honduras,224.85
Nicaragua,220.11
Sudan,199.0
Peru,186.91
Latvia,164.76
Croatia,157.4
Ecuador,152.62
New Zealand,144.0
Romania,142.42
Belarus,139.2
Egypt,123.0
Lithuania,118.0
Greece,108.51
Ireland,107.58
Lao PDR,107.29
Eswatini,106.0
Zimbabwe,100.0
Kenya,98.7
Uganda,96.2
Mauritius,90.65
Réunion,87.4
Costa Rica,80.76
Norway,76.95
United Republic of Tanzania,70.18
Slovenia,68.4
Panama,68.1
Fiji,61.32
Myanmar,58.73
"China, Hong Kong SAR",58.2
Luxembourg,56.19
Cambodia,52.07
Dominican Republic,51.98
Guadeloupe,51.05
Angola,51.0
Bulgaria,47.32
Mali,46.71
Sri Lanka,45.1
Azerbaijan,44.7
Zambia,42.8
Guyana,42.36
Paraguay,41.42
Martinique,40.15
Serbia,36.1
Belize,35.5
Sierra Leone,33.8
Jamaica,32.13
Israel,26.03
Senegal,25.0
Nigeria,22.39
Qatar,19.0
Malawi,18.5
Papua New Guinea,18.31
Moldova,15.33
Iran,14.42
Mozambique,14.0
Cyprus,13.15
Jordan,13.0
Congo,12.2
North Macedonia,10.4
Bosnia and Herzegovina,10.21
Ghana,8.37
Kazakhstan,7.82
Morocco,7.4
Lebanon,7.0
Syrian Arab Republic,6.7
Nepal,6.0
Bangladesh,5.35
French Guiana,5.08
Andorra,5.0
Puerto Rico,4.8
Malta,4.56
Burundi,4.0
United Arab Emirates,3.4
DR Congo,2.96
Vanuatu,2.7
Chad,2.0
Aruba,2.0
Faroe Islands,1.7
Albania,1.42
Gabon,1.2
Burkina Faso,0.9
Rwanda,0.84
Solomon Islands,0.76
Samoa,0.75
Greenland,0.58
New Caledonia,0.38
State of Palestine,0.34
Maldives,0.25
Namibia,0.25
Madagascar,0.23
Saint Lucia,0.18
Liberia,0.18
