Region/country/area,2023
China,1453701.25
United States,385204.99
Brazil,194084.68
India,175933.99
Germany,166939.0
Japan,128782.0
Canada,108718.49
Spain,80136.16
France,67916.35
Italy,65157.07
Türkiye,58461.69
Russia,56708.07
United Kingdom,55719.76
Australia,54834.42
Viet Nam,46011.95
Sweden,40645.5
Norway,40210.91
Netherlands,35627.01
Mexico,32950.14
Korea,30504.02
Poland,27330.93
Austria,26712.42
Chile,21486.65
Switzerland,21439.92
Portugal,18414.53
Chinese Taipei,17600.37
Venezuela,17024.92
Argentina,15886.46
Greece,15804.94
Belgium,15046.8
Ukraine,14612.2
Colombia,14298.15
Pakistan,14156.41
Finland,14093.0
Indonesia,13331.78
Denmark,13024.06
Iran,12653.34
Thailand,12547.02
Romania,11762.98
South Africa,10622.57
Lao PDR,9938.77
Malaysia,9052.46
Paraguay,8866.6
New Zealand,8297.0
Philippines,7832.12
Hungary,6757.5
Peru,6743.95
Egypt,6709.0
Bulgaria,6215.3
United Arab Emirates,6035.24
Ireland,5889.39
Tajikistan,5763.48
Kazakhstan,5663.0
Ethiopia,5545.07
Ecuador,5447.53
Democratic People's Republic of Korea (the),5021.29
Israel,4872.38
Czechia,4822.44
Morocco,4104.93
Angola,4090.74
Uruguay,4088.56
Croatia,3979.8
Georgia,3524.66
Myanmar,3509.16
Zambia,3340.95
Kyrgyzstan,3209.78
DR Congo,3197.78
Costa Rica,3197.3
Serbia,3181.3
Sri Lanka,3114.03
Saudi Arabia,2988.37
Nigeria,2983.97
Panama,2933.2
Iceland,2879.64
Nepal,2799.05
Lithuania,2785.0
Kenya,2735.84
Albania,2734.57
Guatemala,2710.69
Uzbekistan,2668.45
Jordan,2620.54
Slovakia,2514.58
Mozambique,2369.1
Cambodia,2348.4
Bhutan,2336.28
Slovenia,2295.94
Dominican Republic,2201.24
Latvia,2193.83
Bosnia and Herzegovina,2116.19
Honduras,1941.2
Sudan,1870.86
Armenia,1762.4
Ghana,1761.44
El Salvador,1745.2
Azerbaijan,1687.8
Iraq,1598.92
Syria,1557.31
Estonia,1532.0
North Macedonia,1354.32
Bolivia,1298.82
Lebanon,1296.89
Zimbabwe,1225.96
Uganda,1223.7
Puerto Rico,1157.09
Singapore,1146.83
Bangladesh,1026.4
Côte d'Ivoire,925.5
Cameroon,876.31
Montenegro,856.52
Guinea,830.36
Qatar,824.1
Tunisia,817.08
Cuba,802.15
Luxembourg,781.53
Cyprus,777.64
Nicaragua,750.29
Oman,722.09
Tanzania,691.06
Belarus,631.9
Mali,592.95
Algeria,589.7
Namibia,526.02
Malawi,519.45
Afghanistan,492.78
Réunion,474.54
Senegal,446.04
Papua New Guinea,398.84
Gabon,332.29
New Caledonia,324.13
Moldova,307.91
Yemen,290.0
Mongolia,279.77
Jamaica,273.74
Mauritius,270.13
Kosovo,266.9
Mauritania,259.78
Hong Kong SAR,250.81
Madagascar,243.54
Malta,233.94
Congo,226.74
Fiji,225.57
Guadeloupe,225.03
Burkina Faso,214.41
Suriname,193.12
State of Palestine,192.17
French Guiana,180.53
Eswatini,178.36
Rwanda,151.31
Martinique,146.14
Togo,132.79
Equatorial Guinea,127.15
Sierra Leone,114.79
Kuwait,114.06
Guam,105.07
Lesotho,102.92
French Polynesia,102.32
Belize,97.19
Liberia,96.45
Greenland,93.06
Haiti,81.9
Djibouti,80.36
Niger (the),79.95
Burundi,76.15
Barbados,70.5
Faroe Islands,64.26
Curaçao,59.86
Guyana,59.6
Bahrain,59.3
Andorra,55.35
Cabo Verde,52.84
Somalia,49.46
Aruba,44.8
Central African Republic (the),44.18
Maldives,38.71
Benin,33.88
Mayotte,31.23
Samoa,29.66
Eritrea,25.61
Seychelles,23.05
Palau,19.62
"Bonaire, Sint Eustatius and Saba",18.91
Tonga,16.5
South Sudan,15.97
Bahamas,15.6
Antigua and Barbuda,15.58
Cayman Islands,14.9
Vanuatu,12.47
Saint Vincent and the Grenadines,10.51
United States Virgin Islands,10.09
Libya,8.33
Dominica,7.19
Botswana,6.29
Solomon Islands,5.58
Cook Islands (the),5.57
Comoros (the),5.48
Saint Kitts and Nevis,5.21
Brunei Darussalam,5.04
American Samoa,4.81
Chad,4.74
Micronesia (Federated States of),4.45
Saint Lucia,4.42
Trinidad and Tobago,4.11
Grenada,3.86
Tuvalu,3.83
Turks and Caicos Islands,3.52
Falkland Islands (Malvinas),3.38
British Virgin Islands,3.33
Kiribati,3.21
Nauru,3.16
Gambia (the),2.94
Turkmenistan,2.2
Saint Martin (French Part),2.1
Sao Tome and Principe,1.93
Marshall Islands (the),1.85
Guinea-Bissau,1.81
Anguilla,1.54
Tokelau,1.06
Montserrat,1.02
Niue,0.94
Timor-Leste,0.81
South Georgia and the South Sandwich Islands,0.2
Saint Barthélemy,0.06
