Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Asia,765.4,218.54,1196.01,1822.0,1577.3,3554.39,3469.67,6994.34,10306.66,14778.71,19952.25,16816.82,16712.14,24820.2,37441.19,22300.96,20832.64,24032.7,28692.16,74271.81,52800.21,41739.8,82117.04
Europe,4640.01,5895.18,4863.84,6167.42,6363.92,7234.61,8421.91,7714.48,11749.25,9115.48,9793.92,12478.51,10981.35,12024.37,12816.49,12712.53,14889.08,11171.13,14322.29,11786.61,13621.19,18760.37,15337.62
North America,1525.64,584.0,1744.55,577.61,2483.61,3451.38,5603.31,8632.2,10914.5,5832.9,7825.34,15808.37,2651.87,6572.1,10558.45,10274.13,6734.61,7401.33,11934.37,15594.15,15018.84,10178.84,7938.86
South America,-2.47,0.7,-0.7,20.0,-5.0,216.42,31.39,165.54,363.81,336.25,529.3,627.44,497.41,3718.57,3392.74,3002.16,2787.39,3413.12,1553.17,3531.55,5528.67,3842.47,6272.18
Oceania,43.54,49.2,107.65,294.51,363.0,85.5,595.32,197.2,457.95,187.88,346.28,434.0,660.01,636.1,528.02,366.27,723.73,1002.92,1473.39,2326.0,571.0,1512.13,1010.0
Africa,0.0,5.26,9.48,82.32,4.07,87.73,142.19,85.2,187.1,122.38,130.2,137.01,609.84,657.57,920.87,511.12,746.87,892.39,57.2,985.9,395.0,836.1,908.78
Eurasia,0.0,4.0,2.0,0.0,5.64,38.0,87.0,218.0,430.0,528.0,409.0,532.0,499.7,870.0,879.16,1276.03,765.15,580.53,636.77,2084.64,2784.28,1050.19,603.22
Middle East,0.0,7.0,4.0,9.5,12.1,10.0,16.0,0.68,29.0,3.0,3.21,8.42,6.25,43.0,121.65,123.06,85.06,129.09,162.03,148.17,105.63,524.7,301.98
Central America and the Caribbean,23.1,2.2,12.24,21.8,3.8,1.93,6.38,6.78,129.5,53.16,148.96,268.23,0.07,187.58,318.46,239.44,124.88,126.58,218.89,13.37,23.5,117.92,17.4
