Technology,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Geothermal,-311.79,152.54,74.9,20.53,347.24,202.58,254.24,305.88,435.5,160.0,144.35,459.0,268.7,462.35,598.25,326.0,556.64,466.75,627.68,333.3,274.7,220.92,192.98
