Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,1378.6,2140.01,2356.55,3545.36,5384.36,6878.66,10506.05,13979.22,20976.54,31295.19,45958.39,65791.6,82488.06,99054.79,123820.29,161076.06,182458.72,202010.4,224260.6,251372.76,322648.38,356946.49,392997.9
Europe,12686.96,17317.98,23049.16,27643.6,33725.82,39999.74,47036.35,55259.26,62625.54,73683.69,81989.87,91173.33,102179.8,111486.08,122222.65,132019.14,143094.44,154814.06,163059.85,174142.87,182955.85,195646.11,210189.83
North America,2486.6,4012.24,4596.24,6340.79,6918.4,9402.01,12853.39,18456.7,27088.9,38003.4,43836.3,51661.57,67469.9,70121.76,76693.77,87252.22,97497.06,104231.87,111633.2,123567.57,139265.72,154436.12,163428.48
South America,37.24,51.96,50.92,52.86,74.96,69.96,286.38,317.77,483.31,846.31,1181.41,1736.17,2391.4,2930.12,6645.36,10009.05,13013.28,15795.41,19209.13,20742.46,24104.78,29824.76,33540.89
Eurasia,22.0,22.0,26.0,28.0,28.0,33.64,71.64,158.64,376.64,806.64,1334.64,1743.64,2275.64,2775.34,3645.34,4524.5,5800.52,6565.68,7146.21,7782.98,9867.62,12651.9,13712.1
Oceania,73.0,116.54,165.74,273.4,567.91,930.91,1016.41,1611.73,1808.93,2266.88,2454.76,2801.04,3235.04,3895.05,4531.15,4922.16,5066.44,6149.16,7152.09,8625.41,10951.41,11522.41,11522.41
Africa,139.05,139.05,144.31,153.79,236.11,240.18,327.9,470.1,555.3,742.4,864.78,994.98,1127.59,1741.83,2399.4,3320.27,3831.39,4578.26,5471.55,5528.75,6514.65,7370.15,7686.65
Central America and the Caribbean,61.43,84.53,86.73,98.97,120.77,122.47,124.4,125.16,131.72,261.02,311.02,464.44,733.14,754.14,926.34,1287.7,1481.29,1606.17,1731.97,1949.41,1963.78,1987.28,2101.18
Middle East,12.4,12.4,19.4,23.4,32.9,45.0,55.0,71.0,71.68,100.68,103.68,106.89,115.31,121.56,164.56,286.22,423.27,494.08,609.08,775.1,923.27,1028.9,1053.27
