Technology,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Onshore wind energy,6999.43,6598.34,7665.11,8929.05,10633.35,14554.95,18172.06,23668.98,33887.64,30028.64,38438.82,45542.23,30864.78,48168.19,63648.47,47969.09,43578.69,44028.57,54213.63,104708.16,72218.65,64818.59
