Region/country/area,2022
Angola,51.0
Burundi,4.0
Chad,2.0
Congo DR,2.96
Congo Rep,12.2
Egypt,67.0
Eswatini,106.0
Ethiopia,335.0
Ghana,8.27
Kenya,96.7
Liberia,0.19
Madagascar,0.23
Malawi,18.5
Mali,40.0
Mauritius,87.2
Mozambique,14.0
Namibia,0.25
Nigeria,10.31
Reunion,42.0
Rwanda,0.84
Senegal,25.0
Sierra Leone,33.8
South Africa,241.7
Sudan,199.0
Tanzania,69.5
Uganda,96.2
Zambia,42.8
Zimbabwe,100.0
Bangladesh,0.4
Cambodia,50.57
China,32160.61
China HK SAR,28.0
Chinese Taipei,407.26
India,10655.92
Indonesia,2870.11
Japan,5382.0
Korea Rep,1846.25
Lao PDR,105.0
Malaysia,780.05
Maldives,0.25
Myanmar,57.33
Nepal,6.0
Pakistan,423.0
Philippines,577.56
Singapore,274.5
Sri Lanka,45.01
Thailand,3840.75
Viet Nam,358.0
Aruba,2.0
Belize,35.5
Costa Rica,75.5
Cuba,950.54
Dominican Rep,45.46
El Salvador,294.6
Guadeloupe,30.6
Guatemala,1029.86
Honduras,217.57
Jamaica,32.13
Martinique,38.75
Nicaragua,218.2
Panama,24.5
St Lucia,0.18
Azerbaijan,44.0
Russian Fed,1372.5
Albania,1.43
Andorra,5.0
Austria,1004.82
Belarus,83.1
Belgium,605.2
Bosnia Herzg,1.12
Bulgaria,13.91
Croatia,98.3
Czechia,483.5
Denmark,2023.28
Estonia,307.0
Finland,2603.0
France,1470.48
Germany,2688.5
Greece,16.11
Hungary,465.5
Ireland,48.0
Italy,1116.06
Latvia,107.72
Lithuania,81.0
Luxembourg,43.77
Netherlands,698.44
North Macedonia,2.4
Norway,70.05
Poland,848.49
Portugal,643.88
Romania,110.77
Serbia,2.4
Slovakia,169.0
Slovenia,37.0
Spain,1000.65
Sweden,3479.0
Switzerland,211.0
UK,5328.4
Ukraine,152.0
Qatar,15.0
United Arab Em,15.0
Yemen,0.01
Canada,2398.91
Mexico,917.46
USA,9204.7
Australia,678.36
Fiji,61.3
New Zealand,98.0
Papua N Guin,14.5
Samoa,0.75
Solomon Is,0.5
Argentina,205.67
Bolivia,256.22
Brazil,16701.97
Chile,425.7
Colombia,387.26
Ecuador,144.3
Fr Guiana,5.08
Guyana,42.37
Paraguay,19.75
Peru,176.51
Suriname,1.5
Uruguay,414.6
