Region/country/area,2022
China,30460.0
Chinese Taipei,745.0
Japan,61.0
Korea Rep,136.0
Viet Nam,1094.0
Belgium,2261.8
Denmark,2305.6
Finland,73.0
France,482.0
Germany,8129.0
Ireland,25.2
Italy,30.0
Netherlands,3219.5
Norway,66.3
Portugal,25.0
Spain,5.0
Sweden,193.0
UK,13847.68
USA,41.3
