Region/country/area,2022
Cambodia,9.0
China,4118.25
Chinese Taipei,0.6100000000000136
India,78.36000000000058
Indonesia,734.7200000000003
Japan,875.5
Korea Rep,-93.75
Philippines,114.69999999999993
Singapore,68.1
Belgium,11.0
Croatia,3.0
Denmark,1.0
Estonia,22.0
Finland,8.0
Germany,55.0
Italy,-4.0
Latvia,13.0
Lithuania,2.5
Netherlands,23.0
Romania,2.0
Slovenia,1.0
UK,31.479999999999563
United Arab Em,15.0
Canada,8.399999999999636
USA,-23.799999999999272
Argentina,-6.320000000000022
Bolivia,50.72000000000003
Brazil,807.5400000000009
Chile,50.94
