Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Europe,0.0,5.0,8.0,28.0,566.0,733.44,859.38,958.21,1130.47,1513.64,1685.29,1716.45,1854.91,1878.72,1797.43,1865.03,1792.27,1812.67,1791.01,2127.94,2104.37,2080.79,2080.79
Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,361.0,360.0,359.0,348.0,348.0,293.0,329.0,329.0
North America,29.0,0.0,0.0,0.0,0.0,1.8,1.8,6.6,14.4,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,124.8,175.2,62.2,62.2,62.2,62.2
Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.31,0.31,0.31,0.31,41.31,41.31,41.31,41.31,41.31
Eurasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,12.3,18.8,19.28,22.78,22.78,22.78
South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,4.35,19.0,27.0,4.32,4.67,4.67,4.67,4.67,4.67,17.5
Oceania,0.15,0.19,0.19,0.19,0.3,0.3,0.3,0.3,0.34,0.42,0.42,3.13,3.13,3.14,3.4,3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36
