Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,2926.65,3186.65,3186.65,3208.65,3223.65,3253.65,3250.65,3380.65,3455.75,3595.75,3597.05,3636.15,3721.15,3728.45,3853.85,3896.45,4001.45,4226.45,4375.48,4540.4,4540.4,4699.95,4711.35
North America,3648.0,3054.21,3095.25,3093.25,3112.08,3245.3,3233.98,3174.2,3191.8,3346.9,3369.6,3296.2,3416.1,3430.0,3327.3,3447.5,3442.6,3468.3,3429.3,3589.4,3605.9,3655.7,3711.6
Eurasia,41.0,39.0,88.0,85.0,71.0,94.0,110.0,113.0,110.0,158.0,175.0,195.0,243.0,390.0,483.0,702.0,899.0,1137.7,1356.52,1596.09,1687.19,1750.19,1765.29
Europe,776.0,789.0,884.0,925.0,860.2,918.12,1119.12,1184.92,1274.92,1301.92,1335.92,1439.82,1448.42,1460.92,1502.97,1502.72,1507.12,1558.36,1616.96,1621.96,1627.16,1633.66,1633.66
Oceania,418.2,417.2,372.2,388.1,388.1,473.2,473.1,512.1,634.1,667.1,1019.1,1019.1,1045.1,1120.1,1246.1,1270.1,1265.1,1265.1,1289.0,1289.31,1323.31,1323.31,1323.31
Africa,65.3,65.3,65.3,65.3,135.3,135.3,135.3,135.3,135.3,170.3,205.3,205.3,212.8,212.8,373.4,626.2,660.2,680.2,691.1,691.1,870.4,870.4,956.4
Central America and the Caribbean,360.2,365.2,416.4,434.4,427.4,448.4,473.6,526.8,526.8,526.8,526.8,578.6,655.6,640.6,637.1,639.96,629.46,664.96,664.96,721.5,722.7,722.7,723.5
South America,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,48.0,39.7,39.7,39.7,51.4
