Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,196793.82,202065.87,207314.88,220521.29,233956.78,250397.42,268080.96,288982.6,315584.56,342625.42,367560.83,391095.27,414319.04,451249.03,479637.25,500109.44,516272.18,531237.19,544221.32,554631.81,570238.31,594474.44,619680.64
Europe,193215.82,193326.83,193952.64,194370.64,196421.02,199168.4,199546.56,201452.15,202786.05,204585.03,206319.27,208097.43,209201.72,211126.43,211876.21,214429.07,217887.81,219571.56,220609.53,221536.0,223065.02,224498.42,225279.52
North America,175971.0,175323.98,178614.2,179278.35,179865.94,181495.12,182951.21,184844.3,185682.0,186892.5,187864.2,188253.7,188481.2,188928.2,190299.5,194080.5,195823.05,196401.62,197091.87,197605.01,197885.65,199194.48,200085.41
South America,110731.23,112666.54,114654.4,117772.28,121508.51,124255.25,127129.93,131003.06,132472.53,134018.82,137198.17,140646.79,142690.1,144930.74,149574.58,153663.06,164056.07,167722.06,172737.4,177744.11,178112.4,178357.63,179933.59
Eurasia,60330.94,61185.24,62045.24,62833.54,63061.44,63676.44,64290.64,65497.31,66267.66,67219.06,68640.62,70024.72,74340.07,77923.0,79731.1,82110.7,82993.6,84131.07,85248.09,85861.97,88811.14,89707.16,89919.26
Africa,22438.65,22565.91,22806.82,23183.7,23248.76,23507.71,23478.81,23679.7,23988.81,25778.13,26587.13,26725.47,27396.9,28655.11,28678.75,29206.7,31130.72,34221.48,35584.75,36289.82,37111.45,37591.82,38851.04
Middle East,4737.61,4737.61,5098.61,6630.61,8650.61,9734.01,10625.61,11500.61,11385.61,11428.95,12150.95,12409.95,13409.95,13929.95,15093.95,15669.15,15891.15,15545.15,15691.15,15774.25,16084.24,16081.84,16081.84
Oceania,13885.95,13955.15,14058.21,14058.39,14066.21,14067.21,14070.01,14078.01,14109.01,14053.61,14059.43,14134.46,14198.22,14211.33,14211.38,14229.38,14229.53,14234.03,14486.19,14495.64,14498.64,14498.64,14501.64
Central America and the Caribbean,4045.23,4049.27,4256.52,4459.91,4547.27,4637.31,4825.87,5072.84,5137.69,5249.84,5408.47,5855.23,6246.53,6337.83,6560.76,6833.19,7650.46,7885.95,8073.26,8145.53,8270.93,8310.16,8265.48
