Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,0.09,0.08,0.09,0.11,0.12,0.14,0.15,0.18,0.21,0.25,0.3,0.31,0.33,0.36,0.39,0.39,0.4,0.41,0.42,0.45,0.47,0.47
Europe,0.73,0.76,0.73,0.72,0.7,0.65,0.62,0.55,0.5,0.47,0.43,0.4,0.39,0.37,0.34,0.33,0.33,0.32,0.32,0.28,0.27,0.27
North America,0.17,0.15,0.16,0.15,0.16,0.18,0.2,0.23,0.25,0.24,0.23,0.25,0.23,0.22,0.21,0.21,0.2,0.2,0.2,0.19,0.19,0.18
South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04
Eurasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02
Oceania,0.0,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Africa,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
