Region/country/area,2022
Cambodia,9.0
China,4334.999999999996
Chinese Taipei,0.6099999999999568
India,78.35999999999876
Indonesia,734.7200000000003
Japan,884.5
Korea Rep,-93.75
Philippines,113.90000000000009
Singapore,68.1
Belgium,11.0
Croatia,3.0
Denmark,1.0
Estonia,22.0
Finland,8.0
France,7.0
Germany,55.0
Italy,-4.0
Latvia,13.0
Lithuania,2.5
Moldova Rep,6.0
Netherlands,23.0
Poland,11.0
Romania,2.0
Slovenia,1.0
UK,101.40999999999985
United Arab Em,17.4
Canada,8.400000000000091
Mexico,0.5
USA,-38.100000000000364
Australia,0.8999999999999773
Argentina,-3.0
Bolivia,50.72000000000003
Brazil,854.3599999999988
Chile,51.24000000000001
