Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total renewable energy,751946.65,773994.72,793938.39,824945.61,858841.65,899429.31,941360.75,992583.01,1056551.54,1136473.12,1224530.71,1331083.77,1444655.42,1566487.3,1699064.41,1852777.3,2018263.55,2186037.51,2359398.23,2543377.9,2813159.18,3077238.34,3371792.61
