Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,369.42,504.48,709.91,948.13,1236.68,1604.31,1964.96,2286.88,2862.38,3715.24,5527.12,9646.1,16199.58,36054.9,60345.8,90235.99,140124.6,211488.0,275826.6,332110.6,409433.0,484496.0,596529.7
Europe,200.1,300.36,384.99,623.77,1335.36,2315.51,3266.67,5039.85,10458.16,16835.74,30119.16,53564.95,71626.07,81877.58,88782.68,97291.93,103861.3,109986.8,119291.0,139950.7,160474.2,187822.0,225478.4
North America,197.0,237.0,281.0,321.0,393.0,527.0,736.0,1022.0,1210.0,1746.15,3187.81,5842.4,8975.8,12358.48,18462.77,25284.95,36973.37,46069.68,55890.23,67880.86,84727.62,105695.1,124946.0
South America,1.91,3.41,4.65,6.12,7.08,7.83,9.03,10.39,13.17,17.42,43.12,69.16,163.87,197.66,464.94,920.99,1589.14,3671.84,5511.71,8562.07,13164.12,20687.11,32664.7
Oceania,26.16,30.65,35.83,41.08,48.42,54.92,64.28,76.72,89.39,337.41,1099.35,2491.42,3827.06,4607.43,5354.76,6075.9,6856.64,7574.01,8878.48,13290.38,18354.01,23339.14,27396.54
Middle East,0.37,0.37,0.37,0.37,0.4,1.4,1.74,2.27,4.42,36.11,84.82,208.58,310.72,527.32,778.03,996.45,1503.78,2130.16,3304.88,5812.79,6990.43,9239.2,12440.32
Eurasia,0.1,0.3,0.6,1.0,1.5,2.0,2.5,3.1,3.8,4.8,6.01,7.72,12.79,19.96,47.4,315.12,935.61,3677.35,5651.16,7357.38,8241.53,9759.73,11616.51
Africa,10.84,13.74,15.77,18.16,20.6,24.25,31.76,43.27,59.49,102.96,187.83,257.58,331.76,651.4,1544.19,1916.84,3030.0,4674.55,7165.48,8408.07,9734.46,10542.61,11555.56
Central America and the Caribbean,2.63,3.94,4.96,6.19,7.39,8.92,13.48,18.25,24.35,40.42,72.13,117.54,197.79,277.41,332.82,1031.41,1237.85,1605.09,1975.7,2494.87,2798.64,3581.35,3986.62
