Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,0.0,0.0,0.0,1.2,1.2,1.2,1.2,12.7,12.7,12.7,125.2,235.2,321.3,487.7,516.2,721.5,1679.7,3005.7,4833.2,6298.2,9414.2,27818.2,32496.0
Europe,66.75,75.75,239.75,509.15,594.35,684.35,882.35,1081.35,1429.75,2120.85,2930.15,3540.61,5012.65,6683.55,7975.55,10996.05,12633.15,15802.05,18727.4,21975.1,24927.45,26399.08,30663.08
North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,29.3,29.3,29.3,29.3,29.3,41.3,41.3
