Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,369.42,504.48,709.91,948.13,1236.68,1604.31,1964.96,2286.88,2862.38,3715.24,5527.12,9648.8,16209.28,36224.6,60690.5,90580.69,140489.29,211852.73,276406.06,332854.07,410326.47,485413.5,597573.19
Europe,200.1,300.36,384.99,623.77,1335.36,2315.51,3277.67,5050.85,10519.16,17119.74,30857.88,54720.67,73632.79,84188.71,91094.81,99604.06,106173.42,112299.04,121603.19,142271.84,162795.42,190143.13,227799.44
North America,616.0,625.8,669.8,709.8,781.8,927.8,1136.8,1486.8,1674.8,2219.15,3660.81,6313.9,9451.8,13644.88,20129.47,27042.85,38731.27,47827.58,57664.13,69655.96,86492.52,107192.1,126443.04
South America,1.91,3.41,4.65,6.12,7.08,7.83,9.03,10.39,13.17,17.42,43.12,69.16,163.87,197.66,464.94,920.99,1589.14,3671.84,5511.71,8562.07,13164.12,20795.38,32772.97
Oceania,26.16,30.65,35.83,41.48,48.82,55.32,64.68,79.72,92.39,340.41,1102.35,2494.42,3830.06,4610.43,5357.76,6078.9,6859.64,7576.01,8881.48,13293.38,18357.01,23342.14,27399.54
Middle East,0.37,0.37,0.37,0.37,0.4,1.4,1.74,2.27,10.42,42.21,90.92,214.68,316.82,633.42,884.13,1102.66,1609.99,2236.37,3461.09,6261.0,7432.54,9681.31,12882.43
Africa,10.84,13.74,15.77,18.16,20.6,24.25,31.76,43.27,59.49,102.96,232.83,322.58,396.76,716.4,1709.19,2241.84,3455.0,5199.55,8150.48,9493.07,10819.46,11627.61,12640.56
Eurasia,0.1,0.3,0.6,1.0,1.5,2.0,2.5,3.1,3.8,4.8,6.01,7.72,12.79,20.96,48.4,316.12,936.61,3678.35,5652.16,7358.38,8242.53,9760.73,11617.51
Central America and the Caribbean,2.63,3.94,4.96,6.19,7.39,8.92,13.48,18.25,24.35,40.42,72.13,117.54,197.79,277.41,332.82,1031.41,1237.85,1605.09,1975.7,2494.87,2798.64,3581.35,3986.62
