Region/country/area,2022
Algeria,10.0
Cabo Verde,27.8
Chad,1.1
Djibouti,20.0
Egypt,1642.5
Eritrea,0.83
Ethiopia,404.01
Gambia,1.21
Ghana,0.02
Kenya,436.1
Madagascar,0.18
Mauritania,34.4
Mauritius,10.63
Morocco,1556.0
Namibia,5.23
Reunion,16.5
Senegal,158.7
Seychelles,6.0
Somalia,3.55
South Africa,3102.5
Tanzania,2.4
Tunisia,245.0
Afghanistan,0.4
Bangladesh,2.9
Bhutan,0.6
Cambodia,0.25
China,335504.19
China HK SAR,0.8
Chinese Taipei,836.06
India,41929.78
Indonesia,154.31
Japan,4516.0
Kazakhstan,1107.75
Korea DPR,0.6
Korea Rep,1756.5
Maldives,1.41
Mongolia,155.99
Myanmar,0.01
Nepal,0.2
Pakistan,1435.16
Philippines,442.9
Singapore,0.1
Sri Lanka,252.0
Thailand,1545.3
Uzbekistan,0.75
Viet Nam,3534.0
Antigua Barb,4.0
Aruba,30.0
Barbados,1.16
Belize,0.02
BES Islands,11.13
Br Virgin Is,0.8
Costa Rica,390.22
Cuba,11.75
Curacao,47.25
Dominica,0.24
Dominican Rep,417.05
El Salvador,54.0
Grenada,0.08
Guadeloupe,51.58
Guatemala,107.4
Haiti,0.02
Honduras,238.9
Jamaica,99.0
Martinique,14.0
Nicaragua,186.2
Panama,270.0
Puerto Rico,99.04
St Kitts Nevis,2.2
Trinidad Tobago,0.01
US Virgin Is,0.1
Armenia,2.93
Azerbaijan,66.0
Georgia,29.0
Russian Fed,2218.0
Austria,3735.81
Belarus,111.7
Belgium,2989.6
Bosnia Herzg,135.0
Bulgaria,704.38
Croatia,1042.9
Cyprus,157.5
Czechia,339.41
Denmark,4782.24
Estonia,315.0
Faroe Islands,22.5
Finland,5541.0
France,20637.98
Germany,58186.0
Greece,4879.13
Hungary,324.0
Iceland,1.8
Ireland,4593.84
Italy,11749.73
Kosovo*,138.75
Latvia,136.13
Lithuania,814.0
Luxembourg,165.44
Malta,0.1
Moldova Rep,101.55
Montenegro,118.0
Netherlands,6089.87
North Macedonia,37.0
Norway,5067.7
Poland,7987.34
Portugal,5430.33
Romania,3014.96
Serbia,398.0
Slovakia,4.0
Slovenia,3.33
Spain,29302.84
Sweden,14364.0
Switzerland,87.12
UK,14689.66
Ukraine,1761.0
Bahrain,0.74
Iran IR,342.0
Israel,27.25
Jordan,614.01
Kuwait,12.4
Lebanon,3.0
Oman,50.0
Saudi Arabia,3.25
Syrian AR,0.6
Canada,15295.46
Greenland,0.05
Mexico,7312.1
USA,140820.31
Australia,10134.0
Cook Is,0.04
Fiji,10.18
Fr Polynesia,0.25
Guam,0.28
Micronesia,0.83
New Caledon,37.59
New Zealand,912.0
Samoa,0.55
Tokelau,0.02
Tonga,1.32
Vanuatu,3.4
Argentina,3309.32
Bolivia,131.4
Brazil,24163.13
Chile,3829.68
Colombia,18.42
Ecuador,21.15
Falklands Malv,3.31
Guyana,0.08
South Georgia,0.01
Peru,408.99
Uruguay,1513.99
Venezuela,71.28
