Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
USA,2793.0,2216.21,2252.25,2133.25,2152.08,2285.3,2273.98,2214.2,2228.8,2381.9,2404.6,2409.2,2592.1,2607.0,2514.3,2541.5,2516.6,2483.3,2444.3,2555.4,2571.9,2596.7,2652.6
Indonesia,525.0,785.0,785.0,805.0,820.0,850.0,850.0,980.0,1052.0,1189.0,1189.0,1226.0,1336.0,1343.5,1403.5,1438.3,1533.3,1808.3,1948.3,2130.7,2130.7,2286.05,2342.6
Philippines,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1846.7,1916.1,1916.1,1916.1,1916.1,1928.1,1928.1,1928.1,1928.1,1932.0
New Zealand,418.0,417.0,372.0,382.0,382.0,437.0,437.0,456.0,578.0,617.0,969.0,969.0,995.0,1070.0,1196.0,1220.0,1215.0,1215.0,1239.0,1239.0,1273.0,1273.0,1273.0
Mexico,855.0,838.0,843.0,960.0,960.0,960.0,960.0,960.0,963.0,965.0,965.0,887.0,824.0,823.0,813.0,906.0,926.0,985.0,985.0,1034.0,1034.0,1059.0,1059.0
Others,1780.25,1796.25,1991.45,2058.35,2042.55,2174.57,2405.67,2547.67,2630.77,2690.17,2760.47,2918.27,2986.37,2981.67,3175.82,3439.03,3476.93,3553.68,3644.11,3687.58,3865.88,3876.58,3926.03
