Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,371.71,581.72,738.05,989.0,1003.0,990.0,1000.0,993.0,986.73,970.71,948.17,932.03,918.56,918.56
Sweden,0.0,0.0,0.0,0.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,548.0,522.0,576.0,515.0,547.0,535.0,895.0,895.0,895.0,895.0
Korea Rep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,361.0,360.0,359.0,348.0,348.0,293.0,329.0,329.0
Germany,0.0,5.0,6.0,18.0,21.0,60.0,177.0,295.0,341.0,412.0,410.0,345.0,277.0,263.0,232.0,232.0,231.0,230.0,230.0,231.0,231.0,230.0,230.0
USA,29.0,0.0,0.0,0.0,0.0,1.8,1.8,6.6,14.4,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,124.8,175.2,62.2,62.2,62.2,62.2
Others,0.15,0.19,2.19,10.19,17.3,145.74,154.68,135.51,145.81,202.35,166.0,112.88,68.4,72.36000000000001,76.13000000000001,87.71,61.27,57.28,104.63,103.10999999999999,95.68,86.57,99.4
