Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Spain,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,61.0,282.0,732.0,1149.0,2000.0,2304.06,2304.06,2304.06,2304.06,2304.06,2304.06,2304.01,2304.01,2304.01,2304.01
USA,419.0,388.8,388.8,388.8,388.8,400.8,400.8,464.8,464.8,473.0,473.0,471.5,476.0,1286.4,1666.7,1757.9,1757.9,1757.9,1757.9,1758.1,1747.9,1480.0,1480.0
China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,31.0,31.0,246.0,396.0,546.0,570.0,596.0
Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,180.0,180.0,180.0,540.0,540.0,540.0,540.0,540.0
South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,300.0,400.0,500.0,500.0,500.0,500.0
Others,0.0,0.0,0.0,0.4,0.4,0.4,0.4,3.0,9.0,11.1,40.82,63.52,69.52000000000001,319.87,495.87,495.98,495.98,495.04999999999995,561.87,877.87,871.77,979.95,1079.95
