Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,5272.05,5249.01,13206.41,13435.49,16440.64,17683.54,20901.64,26601.96,27040.86,24935.41,23534.44,23223.77,36929.99,28388.22,20472.19,16162.74,14965.01,12984.13,10410.49,15606.5,24236.13,25206.2
South America,1935.31,1987.86,3117.88,3736.23,2746.74,2874.68,3873.13,1469.47,1546.29,3179.35,3448.62,2043.31,2240.64,4643.84,4088.48,10393.01,3665.99,5015.34,5006.71,368.29,245.23,1575.96
Africa,127.26,240.91,376.88,65.06,258.95,-28.9,200.89,309.11,1789.32,809.0,138.34,671.43,1258.21,23.64,527.95,1924.02,3090.76,1363.27,705.07,821.63,480.37,1259.22
North America,-647.02,3290.22,664.15,587.59,1629.18,1456.09,1893.09,837.7,1210.5,971.7,389.5,227.5,447.0,1371.3,3781.0,1742.55,578.57,690.25,513.14,280.64,1308.83,890.93
Europe,111.01,625.81,418.0,2050.38,2747.38,378.16,1905.59,1333.9,1798.98,1734.24,1778.16,1104.29,1924.71,749.78,2552.86,3458.74,1683.75,1037.97,926.47,1529.02,1433.4,781.1
Eurasia,854.3,860.0,788.3,227.9,615.0,614.2,1206.67,770.35,951.4,1421.56,1384.1,4315.35,3582.93,1808.1,2379.6,882.9,1137.47,1117.02,613.88,2949.17,896.02,212.1
Oceania,69.2,103.06,0.18,7.82,1.0,2.8,8.0,31.0,-55.4,5.82,75.03,63.76,13.11,0.05,18.0,0.15,4.5,252.16,9.45,3.0,0.0,3.0
Middle East,0.0,361.0,1532.0,2020.0,1083.4,891.6,875.0,-115.0,43.34,722.0,259.0,1000.0,520.0,1164.0,575.2,222.0,-346.0,146.0,83.1,309.99,-2.4,0.0
Central America and the Caribbean,4.04,207.25,203.39,87.36,90.04,188.56,246.97,64.85,112.15,158.63,446.76,391.3,91.3,222.93,272.43,817.27,235.49,187.31,72.27,125.4,39.23,-44.68
