Region/country/area,2022
Algeria,435.4
Angola,297.38
Benin,27.94
Botswana,6.27
Burkina Faso,92.39
Burundi,12.6
Cabo Verde,7.58
Cameroon,14.32
Cent Afr Rep,0.32
Chad,0.73
Comoros,4.0
Congo DR,19.93
Congo Rep,0.72
Cote d Ivoire,13.14
Djibouti,0.36
Egypt,1704.0
Eq Guinea,0.18
Eritrea,10.81
Eswatini,10.93
Ethiopia,21.18
Gabon,1.4
Gambia,2.8
Ghana,98.34
Guinea,2.41
Guinea Bissau,1.17
Kenya,307.22
Lesotho,0.41
Liberia,2.58
Libya,6.33
Madagascar,33.0
Malawi,142.79
Mali,229.21
Mauritania,89.01
Mauritius,109.67
Mayotte,30.03
Morocco,318.2
Mozambique,107.88
Namibia,176.47
Niger,62.04
Nigeria,36.63
Reunion,224.34
Rwanda,25.18
Sao Tome Prn,0.33
Senegal,262.5
Seychelles,18.4
Sierra Leone,9.41
Somalia,47.04
South Africa,5825.91
South Sudan,14.06
Sudan,189.86
Tanzania,15.24
Togo,57.24
Tunisia,197.08
Uganda,93.51
Zambia,96.45
Zimbabwe,41.25
Afghanistan,32.54
Bangladesh,537.24
Bhutan,0.46
Brunei Darsm,4.9
Cambodia,455.52
China,392435.8
China HK SAR,95.34
Chinese Taipei,9723.75
India,62803.58
Indonesia,290.64
Japan,78833.0
Kazakhstan,2031.49
Korea DPR,51.78
Korea Rep,20974.72
Lao PDR,34.05
Malaysia,1933.23
Maldives,35.81
Mongolia,94.79
Myanmar,103.35
Nepal,116.7
Pakistan,1242.61
Philippines,1624.58
Singapore,571.6
Sri Lanka,714.26
Tajikistan,0.22
Thailand,3060.3
Timor Leste,0.47
Uzbekistan,252.5
Viet Nam,18474.49
Anguilla,1.51
Antigua Barb,12.86
Aruba,13.6
Bahamas,2.53
Barbados,68.88
Belize,6.55
BES Islands,6.65
Br Virgin Is,1.17
Cayman Is,13.7
Costa Rica,73.74
Cuba,257.95
Curacao,16.13
Dominica,0.32
Dominican Rep,741.61
El Salvador,664.13
Grenada,3.65
Guadeloupe,90.0
Guatemala,104.81
Haiti,2.61
Honduras,528.65
Jamaica,92.56
Martinique,78.3
Montserrat,1.0
Nicaragua,16.29
Panama,522.29
Puerto Rico,639.39
St Barth,0.04
St Kitts Nevis,2.25
St Lucia,3.84
St Martin,1.0
St Vincent Gren,3.68
Trinidad Tobago,4.0
Turks Caicos,0.94
US Virgin Is,9.99
Armenia,305.93
Azerbaijan,50.9
Georgia,18.37
Russian Fed,1815.9
Albania,28.6
Andorra,3.83
Austria,3547.6
Belarus,269.0
Belgium,6898.4
Bosnia Herzg,107.47
Bulgaria,1948.36
Croatia,182.3
Cyprus,464.43
Czechia,2627.09
Denmark,2490.04
Estonia,534.77
Faroe Islands,0.26
Finland,590.6
France,17410.38
Germany,66552.0
Greece,5557.42
Hungary,2988.0
Iceland,7.0
Ireland,135.32
Italy,25076.56
Kosovo*,10.0
Latvia,56.16
Lithuania,568.0
Luxembourg,319.16
Malta,205.66
Moldova Rep,18.85
Montenegro,26.16
Netherlands,22589.69
North Macedonia,94.21
Norway,321.33
Poland,11166.52
Portugal,2535.99
Romania,1413.92
Serbia,137.0
Slovakia,537.0
Slovenia,632.16
Spain,18213.53
Sweden,2606.0
Switzerland,4133.7
UK,14411.92
Ukraine,8062.0
Bahrain,11.67
Iran IR,539.38
Iraq,41.58
Israel,4169.0
Jordan,1914.38
Kuwait,43.34
Lebanon,439.84
Oman,637.59
Palestine,191.83
Qatar,805.1
Saudi Arabia,389.89
Syrian AR,60.0
United Arab Em,2939.94
Yemen,256.79
Canada,4400.95
Greenland,0.59
Mexico,9009.45
USA,111535.0
Amer Samoa,5.16
Australia,26789.0
Cook Is,5.57
Fiji,9.48
Fr Polynesia,45.68
Guam,104.68
Kiribati,2.86
Marshall Is,1.77
Micronesia,2.9
Nauru,3.16
New Caledon,75.02
New Zealand,302.6
Niue,0.94
Palau,4.04
Papua N Guin,3.89
Samoa,13.77
Solomon Is,4.13
Tokelau,1.04
Tonga,13.8
Tuvalu,2.31
Vanuatu,4.75
Argentina,1104.02
Bolivia,170.33
Brazil,24078.86
Chile,6142.17
Colombia,457.43
Ecuador,28.65
Falklands Malv,0.07
Fr Guiana,54.94
Guyana,8.36
Paraguay,0.06
Peru,332.29
Suriname,11.73
Uruguay,270.48
Venezuela,5.32
