Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,171375.69,182479.23,187870.91,202255.82,217897.88,235163.25,255654.62,278289.67,311827.06,349169.48,387291.07,433482.56,478749.94,553518.65,632769.46,722329.87,813555.32,921586.88,1026684.63,1126196.01,1301701.82,1455364.84,1630281.87
Europe,190703.41,196370.9,203554.77,211194.99,221040.83,233724.19,244590.16,256828.7,272945.45,295149.63,321553.17,360510.4,394855.63,418915.91,439891.03,465018.46,491344.02,512865.29,537352.11,574571.32,609047.8,651292.13,708582.0
North America,171844.76,173748.62,177151.98,179745.95,180916.74,184723.22,190011.85,198155.07,207993.34,220621.64,232829.19,243734.19,263890.35,272513.64,287223.13,309136.83,332863.39,349335.81,368700.57,390681.82,422895.47,460097.52,489225.52
South America,112705.52,114658.01,116671.29,119850.21,124123.55,127136.01,130647.06,135192.34,137875.45,140939.25,146849.38,152056.79,156043.25,161145.71,170267.05,178753.93,193728.42,202725.17,213278.4,223558.95,232176.41,246485.36,264719.26
Eurasia,60511.87,61405.67,62279.97,63075.77,63377.84,63974.31,64612.01,65908.58,66899.65,68311.65,70258.42,72054.23,76997.65,81301.15,84321.54,88118.07,91182.48,96185.84,100193.72,103586.2,109909.31,115570.18,118989.46
Africa,22055.45,22195.55,22465.75,22862.5,22858.33,22976.95,22975.6,23345.04,23800.2,25907.4,27032.28,27473.11,28451.6,30717.73,32652.93,34970.61,37716.03,43064.09,48436.57,50553.04,53877.26,56110.77,58783.45
Oceania,13460.76,13730.03,13883.48,14062.86,14516.65,15652.24,15827.1,16502.46,16821.41,17539.05,18849.7,20668.78,22531.13,24051.5,25572.23,26729.34,27684.51,28909.1,31120.56,36380.53,43810.92,49375.61,54620.31
Middle East,4518.08,4518.09,4886.09,6422.09,8451.62,9548.12,10452.56,11346.22,11240.04,11350.93,12132.6,12537.57,13650.13,14497.98,15962.44,15858.57,16731.95,17093.48,18567.2,21616.23,22943.69,25295.67,28538.56
Central America and the Caribbean,4771.11,4888.63,5174.15,5475.43,5658.22,6531.03,6589.79,7014.94,7148.94,7484.09,7734.9,8566.12,9485.74,9825.04,10404.61,11861.63,13457.43,14271.84,15064.49,16233.81,16796.51,17646.25,18052.2
