Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Geothermal,52571.04,51678.62,52604.68,53775.78,56060.82,58466.67,59769.35,62668.88,65262.18,67289.73,68436.18,69796.18,70876.7,72408.02,77343.67,81228.85,83240.84,87051.64,89464.19,92001.02,95444.69,94653.53,96878.35
