Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Europe,507.31,484.93,494.43,490.37,470.18,480.9,464.27,465.29,465.12,449.2,478.6,479.73,463.54,419.18,483.32,491.18,521.06,546.31,509.63,513.26,520.34,508.59,525.01
Asia,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,491.38,499.38,503.38,503.38,496.38,492.38,481.38,464.38,462.38,431.38
Eurasia,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
South America,,,,,,,,,,,,,0.09,0.09,0.11,0.09,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Africa,,,,,,,,,,,,,,,,,,,,,,,
Central America and the Caribbean,,,,,,,,,,,,,,,,,,,,,,,
Middle East,,,,,,,,,,,,,,,,,,,,,,,
North America,32.0,32.0,32.0,33.0,31.0,28.0,19.0,23.0,15.0,30.0,28.0,26.0,27.0,15.0,16.0,13.0,19.01,6.01,20.01,1.0,,,
Oceania,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
