Technology,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Geothermal,-892.42,926.06,1171.1,2285.04,2405.85,1302.68,2899.53,2593.3,2027.55,1146.45,1360.0,1080.52,1531.32,4935.65,3885.18,2011.99,3810.8,2412.55,2536.83,3443.67,-791.16,2224.82
