Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Renewable hydropower,2614567.1,2551854.88,2620288.92,2620700.02,2797291.39,2912745.74,3024562.81,3062050.49,3208968.84,3261426.23,3428368.36,3493733.0,3680086.86,3789850.27,3893169.49,3894991.98,4037459.34,4087703.67,4208483.36,4253382.82,4369055.0,4296551.04,4330106.89
