Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Asia,6.7,6.83,6.79,7.15,8.01,8.99,9.71,11.14,12.77,16.69,21.18,23.24,26.01,27.79,28.49,28.77,31.68,33.74,36.18,36.09,36.31,40.77
North America,19.2,19.02,20.92,19.4,18.41,19.12,22.84,22.73,27.98,30.44,31.35,31.43,30.68,31.15,30.96,28.88,29.7,27.84,27.07,26.19,26.75,25.78
Europe,71.89,70.8,69.25,70.38,70.65,68.89,64.12,62.36,55.42,48.88,42.88,40.63,38.17,35.84,34.09,34.41,29.51,29.39,27.29,27.76,27.01,22.7
South America,0.12,0.25,0.28,0.24,0.23,0.22,0.3,0.47,0.62,0.55,0.79,0.77,1.27,1.38,2.26,3.44,4.48,4.81,5.04,5.47,5.36,5.88
Eurasia,0.11,0.17,0.1,0.11,0.08,0.06,0.1,0.22,0.4,0.56,0.87,1.12,1.15,1.23,1.24,1.47,1.71,1.68,1.7,1.66,1.78,2.03
Oceania,0.6,0.95,1.01,1.37,1.3,1.49,1.85,2.15,1.96,2.0,2.01,1.92,1.78,1.63,1.82,1.76,1.6,1.37,1.45,1.51,1.53,1.6
Africa,0.6,1.13,0.88,0.75,0.77,0.79,0.63,0.59,0.57,0.55,0.6,0.57,0.55,0.57,0.65,0.69,0.77,0.67,0.66,0.73,0.71,0.73
Central America and the Caribbean,0.65,0.73,0.69,0.54,0.47,0.34,0.34,0.25,0.17,0.24,0.24,0.27,0.34,0.37,0.45,0.53,0.48,0.41,0.49,0.46,0.38,0.36
Middle East,0.13,0.12,0.09,0.07,0.07,0.08,0.11,0.09,0.1,0.09,0.07,0.05,0.04,0.04,0.03,0.05,0.07,0.09,0.13,0.13,0.16,0.15
