Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Marine,546.77,524.39,533.89,530.83,508.63,516.35,490.72,496.02,487.85,486.92,514.32,513.46,498.35,925.99,999.16,1008.0,1043.85,1049.09,1022.42,996.03,985.12,971.36,956.79
