Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Russia,164875.91,174745.22,163047.45,156634.5,176692.87,173770.25,174667.0,178369.88,166221.54,175652.05,167951.85,167313.06,166697.01,182339.06,176546.73,169246.8,185794.11,186225.16,192355.68,195915.75,213500.92,215098.86,200000.0
Rwanda,105.21,89.48,98.42,117.81,84.49,99.45,127.25,122.77,157.1,161.27,191.69,224.39,272.12,246.12,296.23,329.76,330.95,308.66,336.37,400.49,522.28,557.15,515.94
Réunion,560.0,500.0,594.0,630.0,577.0,510.0,576.0,658.0,632.0,531.0,541.5,401.7,488.0,557.0,425.8,496.3,464.5,422.3,601.4,417.5,423.4,357.9,634.2
Saint Vincent and the Grenadines,24.0,18.0,22.0,20.0,27.0,26.0,23.19,22.71,23.67,26.11,24.5,30.91,24.69,22.98,11.86,16.76,15.93,20.33,23.77,21.62,21.6,19.22,19.22
Samoa,43.26,47.69,48.38,46.75,50.49,52.32,50.54,51.82,45.0,44.17,39.87,30.92,34.58,31.18,30.44,32.7,30.46,34.62,46.0,45.27,46.85,46.77,29.01
Sao Tome and Principe,6.77,4.84,6.06,26.65,31.1,37.2,39.06,41.42,43.04,41.66,52.42,61.23,70.47,64.86,8.0,6.65,5.8,5.05,5.13,5.83,6.0,6.0,6.0
Serbia,9821.28,9887.67,9927.59,8737.31,10620.34,11410.58,10350.3,9463.36,9564.0,10541.26,11891.1,8667.06,9286.45,10202.82,11003.37,10080.18,10791.91,9153.24,10639.65,9457.17,9034.5,11284.41,8648.55
Sierra Leone,16.0,15.0,16.0,16.0,17.0,19.0,8.0,7.0,9.0,50.0,149.0,153.0,118.47,105.47,178.7,189.14,219.4,228.17,228.17,228.17,228.17,228.17,228.17
Slovakia,4615.0,4927.0,5268.0,3480.0,4100.0,4638.0,4399.0,4451.0,4039.33,4367.56,5255.0,3778.19,4103.0,4848.0,4209.0,3866.0,4359.0,4324.0,3590.0,4356.0,4517.0,4258.0,3678.0
Slovenia,3834.72,3795.74,3312.56,2957.29,4094.13,3460.97,3590.92,3265.98,4017.86,4714.59,4518.24,3561.92,3899.17,4629.46,6091.55,3807.1,4503.42,3868.34,4704.32,4479.4,4934.06,4712.51,3148.51
Solomon Islands,0.82,0.82,0.89,0.89,0.97,0.97,0.97,0.97,0.97,0.97,0.5,0.5,0.5,0.5,0.5,0.5,0.89,0.89,0.89,0.89,0.89,0.89,0.89
South Africa,1899.68,2301.18,1190.18,752.43,875.43,1099.69,2135.69,1192.19,1017.61,1244.4,1806.9,1937.29,1303.05,1065.81,917.62,749.52,627.02,697.27,969.77,794.02,1233.59,1804.01,3302.88
South Georgia and the South Sandwich Islands,,,,,,,,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.57,0.66,0.49,0.7,0.75,0.75,0.75,0.75
Spain,28256.0,40888.0,21224.0,40483.0,31084.0,18393.0,25959.0,27309.0,23364.0,26411.0,42304.0,30596.0,20545.0,36865.02,39168.49,28140.0,36395.36,18322.0,34334.0,24646.0,30507.0,29626.0,17590.0
Sri Lanka,3205.01,3117.55,2699.99,3317.74,2968.65,3458.97,4643.2,3955.15,4136.97,3889.19,5641.15,4625.59,3299.41,6933.7,4559.66,5996.21,4245.29,4027.94,6408.48,4819.47,4983.84,7233.98,6767.21
Sudan,1183.0,1236.0,1287.0,1163.0,1107.0,1261.0,1370.0,1451.0,1463.0,3228.0,6202.0,6467.0,6619.0,8317.0,8913.0,8420.0,8051.0,9346.87,9657.0,10210.0,11008.0,10061.0,10061.0
Suriname,1226.21,1228.21,856.21,772.21,739.21,640.21,753.91,890.81,1000.21,1176.1,1065.21,1368.59,1112.18,837.58,559.21,472.29,783.1,925.99,999.99,952.77,674.34,847.34,847.34
Sweden,78584.0,79060.0,66360.0,53540.0,60123.33,72803.0,61722.21,66159.37,69069.32,65852.07,66397.79,66434.0,78932.0,61361.16,63762.97,75312.48,62017.84,65143.0,62210.0,65371.0,72389.0,73885.0,69871.0
Switzerland,36835.0,41308.0,35168.0,34765.0,33748.0,31226.0,30960.0,35249.0,36037.0,35724.0,36062.0,32389.0,38601.0,38461.0,38036.0,38258.0,34623.0,34092.0,34985.0,38040.0,37869.0,36964.0,29900.0
Syria,3231.0,3410.0,2451.0,2758.0,4175.0,4325.0,3945.0,3478.0,2869.0,1866.0,2592.0,3283.0,3237.0,3000.0,2340.0,413.0,929.0,754.0,754.0,754.0,754.0,754.0,754.0
Tajikistan,14060.0,14200.0,15200.0,16400.0,16339.0,16967.5,16700.0,17114.0,15800.0,15900.0,16400.0,16200.0,16900.0,17071.0,16312.0,16900.0,16802.88,17312.08,18573.28,19347.97,19347.98,19347.98,19878.88
Tanzania,1835.06,1887.41,1866.62,1763.38,2030.68,1794.51,1449.81,2536.34,2673.92,2664.84,2727.67,2012.15,1794.09,1744.12,2631.27,2162.39,2442.12,2430.1,2314.5,2560.96,3229.12,3231.0,3232.19
Thailand,5584.24,5853.15,7030.54,6855.76,5177.89,4836.78,6996.45,6948.16,5921.89,6432.14,4811.48,7660.41,8215.28,5096.47,4803.08,3359.59,3136.61,4321.91,7267.58,5929.71,4169.35,4169.35,6340.46
Timor-Leste,,,,,,,,,1.5,1.56,1.56,1.56,1.56,1.56,1.63,1.63,1.63,1.63,1.63,1.63,,,
Togo,90.0,91.77,92.0,235.94,235.94,235.94,172.0,180.0,174.0,219.0,185.0,201.55,165.14,74.0,120.0,56.44,204.0,204.0,100.43,124.84,75.13,85.58,17.64
Tunisia,64.0,54.0,64.0,166.0,153.5,14.52,91.7,48.6,37.9,78.9,50.1,53.66,109.6,60.1,55.91,70.0,45.0,17.0,17.0,66.0,46.0,28.2,14.9
Turkmenistan,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15
Türkiye,30879.0,24010.0,33683.0,35330.0,46084.0,39560.6,44244.24,35850.83,33269.81,35958.37,51795.43,52338.6,57864.95,59420.46,40644.66,67145.61,67230.88,58218.46,59938.43,88822.78,78094.37,55926.81,66802.5
Uganda,1576.5,1576.5,1701.7,1756.8,1896.0,1858.03,1161.98,1264.28,1376.66,1237.72,1259.65,1509.33,2443.92,3213.52,3248.02,3102.82,3237.02,3385.52,3582.66,3984.42,4005.64,4279.22,4847.96
Ukraine,11274.0,12032.0,9627.0,9238.0,11753.0,12362.3,12885.6,10142.2,11395.9,11420.7,12637.1,10430.9,10478.7,13801.2,8478.4,5396.5,7670.9,8945.5,10427.7,6508.3,5728.8,5728.8,8051.0
United Kingdom,5086.0,4056.0,4787.0,3227.0,4843.0,4922.0,4593.0,5077.0,5141.0,5228.0,3591.0,5691.0,5310.0,4701.0,5888.0,6298.0,5370.0,5881.9,5443.72,5933.31,6868.76,5398.41,5640.1
United States,253204.0,188252.0,267034.0,278609.0,271118.0,272445.0,291869.0,249619.0,256714.0,275590.0,262266.0,321733.0,278511.0,270856.0,261473.0,251018.0,269670.0,302362.0,295501.0,289799.0,287140.0,253478.0,256602.0
Uruguay,7050.67,9194.06,9535.37,8529.55,4762.33,6683.12,3593.96,8068.75,4500.04,5174.72,8666.31,6478.9,5420.85,8203.8,9649.13,7854.56,7601.49,7277.01,6290.28,8006.73,4050.94,5276.91,5658.59
Uzbekistan,5879.0,5959.0,6186.0,7620.0,9010.0,8630.0,9160.0,6400.0,11360.0,9330.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,8100.0,5897.3,6452.0,5000.0,5000.0,6500.0
Vanuatu,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.63,3.01,6.64,6.01,7.39,7.21,7.58,7.27,5.26,7.34,7.82,7.99,8.51,8.49,9.11
Venezuela,62886.0,60441.0,59534.0,60532.0,70075.0,77233.79,81548.54,83165.72,86849.1,85965.56,76779.67,83264.07,81855.98,81499.46,80367.32,74905.5,62962.2,70038.98,65285.39,62792.9,67193.52,67848.86,68515.27
Viet Nam,13766.1,16016.08,17317.05,17535.28,17711.04,17874.5,18885.33,20580.29,24789.71,30142.85,27671.99,40150.99,53225.0,57941.3,60614.5,56408.0,64280.0,87712.0,84602.0,66655.0,73495.0,79932.0,97927.0
Zambia,7797.64,8980.5,8299.0,8309.35,8060.32,8714.61,9830.56,9884.36,9830.24,10547.21,10826.89,11875.19,12351.92,13282.91,14044.13,13063.17,11086.5,12514.34,13764.87,12404.31,12878.96,16146.89,17130.0
Zimbabwe,3205.44,3005.44,3805.44,5305.44,5505.44,4905.44,5312.81,5385.81,5710.81,5460.81,5802.27,5206.7,5393.7,4999.44,5466.41,5047.21,2692.09,4084.68,5634.96,5508.85,3880.95,6018.37,5974.14
