Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Solar,1312.13,1677.52,1949.74,2366.46,3059.68,4375.43,5988.64,8072.32,12743.47,20936.06,33748.99,65600.55,101650.8,137356.61,192590.23,252257.79,324785.59,437503.95,560024.7,689891.2,835673.96,1030559.35,1294470.19
