Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Namibia,99.58,99.81,99.79,99.62,99.57,97.33,96.38,93.7,89.81,90.81,94.79,96.24,95.09,95.72,92.18,90.53,90.06,91.46,90.88,90.86,91.39,90.73,0.0
Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.16,0.13,0.2,0.13,0.13,0.19,0.64,0.75,0.66,0.8,3.13,3.09,3.86,6.71,9.83,0.0
Nepal,97.23,98.81,99.49,99.68,99.51,99.42,99.47,99.61,99.69,99.62,99.74,99.93,99.72,99.61,99.85,99.98,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Netherlands,3.31,3.53,4.14,4.09,5.24,7.45,8.15,7.21,8.86,9.53,9.39,10.81,12.09,11.91,11.27,12.42,12.83,14.88,16.54,18.78,26.56,33.14,0.0
New Caledonia,27.29,21.63,18.8,18.67,20.11,18.97,16.94,22.21,26.4,22.55,15.0,18.84,20.09,20.51,11.67,14.09,9.23,13.45,11.75,13.74,15.6,22.48,0.0
New Zealand,71.92,63.92,69.78,66.26,72.54,64.63,65.0,65.76,64.51,71.92,73.4,76.32,72.2,74.69,79.51,80.46,84.56,81.51,83.65,82.02,80.43,81.44,0.0
Nicaragua,18.33,18.23,24.61,27.07,27.73,34.61,30.02,28.99,35.54,30.91,36.98,33.99,42.86,52.41,54.29,50.06,52.41,55.98,58.89,56.9,69.89,69.3,0.0
Niger,0.39,0.55,0.52,0.56,0.63,0.7,0.83,0.8,3.17,2.81,1.13,1.49,1.41,1.61,1.75,1.87,2.12,2.42,8.1,8.1,8.1,8.1,0.0
Nigeria,41.5,39.38,32.48,37.88,33.38,45.34,38.63,31.74,32.64,32.83,26.74,19.87,18.77,20.69,19.77,20.08,28.54,24.58,22.96,25.34,22.57,25.34,0.0
Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,2.26,2.17,2.13,2.12,14.53,13.83,13.83,13.83,13.83,13.83,13.83,13.83,0.0
North Macedonia,17.18,9.84,12.43,20.39,22.23,21.49,23.55,15.54,13.31,18.6,33.49,21.22,16.67,26.14,24.04,35.93,36.71,23.14,35.05,22.89,28.65,30.67,0.0
Norway,99.39,99.06,99.23,98.84,98.89,98.92,99.02,98.35,98.75,95.99,95.42,95.58,97.25,97.27,97.16,96.9,97.39,97.32,97.26,97.17,97.97,98.82,0.0
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.04,0.13,0.16,0.43,1.9,0.0
Pakistan,28.42,27.06,29.4,33.11,33.27,32.78,33.76,32.06,30.82,30.12,31.12,31.36,31.02,32.33,32.19,32.48,31.66,28.01,27.04,30.83,32.11,29.8,0.0
Palau,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.39,0.43,0.42,0.85,1.16,1.26,1.84,1.84,3.26,3.36,3.93,3.83,4.38,5.13,0.0
Panama,71.22,50.74,65.35,52.29,66.82,65.13,61.09,58.87,63.18,57.74,58.19,53.83,63.75,59.1,56.9,66.15,67.37,73.0,78.88,53.75,76.36,81.72,0.0
Papua New Guinea,54.28,55.18,55.19,57.07,57.02,57.94,55.98,58.66,59.8,53.66,52.11,49.17,49.3,47.94,46.15,44.26,42.62,42.65,40.53,46.28,44.66,53.1,0.0
Paraguay,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99,99.99,99.99,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Peru,81.96,84.8,82.17,80.97,72.4,77.25,78.15,66.42,59.83,60.79,57.21,56.87,56.58,53.45,50.89,51.73,50.02,58.31,60.89,60.51,64.38,61.67,0.0
Philippines,41.88,36.31,34.67,32.51,32.1,30.95,34.56,30.37,33.63,31.79,25.65,28.4,28.02,25.87,24.84,24.63,23.5,23.89,22.74,20.23,20.65,21.91,0.0
Poland,1.5,1.79,1.8,1.39,2.08,2.45,2.66,3.44,4.29,5.76,7.03,8.12,10.49,10.42,12.52,13.82,13.7,14.17,12.73,15.54,17.88,17.03,0.0
Portugal,29.4,33.85,21.11,37.78,27.3,17.73,32.06,34.32,31.85,36.43,52.42,45.97,41.56,57.04,59.77,46.49,53.56,37.98,49.3,51.56,56.71,61.87,0.0
Puerto Rico,0.55,0.54,0.5,0.5,0.5,0.56,0.48,0.49,0.51,0.52,0.41,0.72,0.64,1.6,1.95,2.47,2.7,3.36,2.65,3.73,4.01,4.58,0.0
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.23,0.28,0.3,0.31,0.3,0.3,0.25,0.29,0.27,0.0
Republic of Korea,1.42,1.37,1.03,1.48,1.26,1.04,0.99,1.07,0.98,1.03,1.24,1.44,1.41,1.62,1.55,1.93,2.84,3.29,3.9,4.71,5.83,6.14,0.0
Romania,28.66,27.87,29.49,24.18,29.23,34.02,29.28,25.95,26.52,26.81,33.29,26.22,25.28,34.22,41.3,39.52,41.43,37.77,40.38,41.32,43.99,44.3,0.0
Russia,17.83,18.65,17.36,16.37,18.19,17.47,16.81,16.86,15.29,16.91,15.48,15.19,14.88,16.39,15.57,14.91,16.05,16.02,17.34,17.63,19.91,21.58,0.0
Rwanda,100.0,100.0,100.0,100.0,100.0,43.58,71.93,50.38,56.52,52.33,53.51,53.65,56.53,48.48,53.39,60.65,48.9,47.89,48.22,52.02,60.6,58.25,0.0
Réunion,46.7,40.6,43.0,41.48,39.65,33.98,36.14,36.99,36.12,32.52,33.76,30.25,34.62,37.77,32.96,36.1,34.12,32.39,36.45,31.25,24.64,28.2,0.0
Saint Barthelemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.04,0.04,0.05,0.05,0.0
Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,2.49,3.61,3.91,4.7,4.51,4.65,3.67,3.63,3.5,4.41,4.52,0.0
Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.04,0.31,0.99,0.97,2.19,2.57,2.75,2.54,0.0
Saint Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.33,2.11,1.41,0.09,0.01,0.27,0.68,0.81,0.0
Saint Pierre and Miquelon,1.52,1.74,1.66,1.65,1.62,1.65,1.79,3.51,1.92,1.8,2.31,2.5,2.0,2.13,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,25.92,18.31,21.61,18.6,22.39,19.67,17.27,16.1,17.01,18.36,17.5,21.33,17.3,16.28,8.61,12.05,10.94,14.09,16.62,15.21,16.85,15.02,0.0
Samoa,54.03,52.41,50.43,47.94,50.29,50.03,44.92,43.33,40.97,41.0,36.24,28.3,30.75,27.01,25.92,29.75,31.39,36.06,42.61,40.58,47.56,49.14,0.0
Sao Tome and Principe,20.62,15.85,16.47,77.32,83.44,89.75,91.2,84.44,84.88,85.16,91.63,91.07,91.69,91.68,9.41,6.53,5.61,4.93,5.56,5.71,5.84,6.06,0.0
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.06,0.07,0.07,0.07,0.0
Senegal,1.19,1.15,1.32,1.4,1.23,1.02,0.95,0.9,0.8,0.8,1.87,2.09,1.94,1.92,2.02,2.33,2.33,4.71,8.5,9.04,8.73,12.54,0.0
Serbia,30.24,29.69,29.41,25.23,28.18,31.29,28.37,25.89,25.59,27.51,31.21,22.46,25.27,25.66,32.41,26.43,27.63,25.1,29.17,27.97,26.96,33.11,0.0
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,2.25,2.23,2.26,2.29,2.74,2.3,2.96,4.51,0.0
Sierra Leone,34.78,33.33,16.67,16.67,17.53,24.06,20.27,18.86,6.09,35.06,87.4,87.1,73.88,61.99,82.55,74.73,74.25,75.24,75.28,75.28,75.28,75.28,0.0
Singapore,4.01,3.85,3.68,3.62,3.48,3.37,3.26,3.14,3.1,2.77,3.35,3.37,3.37,3.85,4.04,4.19,4.6,4.29,4.14,4.2,4.11,4.06,0.0
Slovakia,14.81,15.86,16.71,11.49,13.5,14.87,15.29,17.59,15.76,18.78,21.32,17.45,19.1,22.03,22.73,22.45,24.49,23.55,21.53,23.37,23.78,22.58,0.0
Slovenia,28.66,26.74,23.39,22.28,27.6,23.65,24.5,22.46,26.27,29.91,28.89,24.16,27.51,31.74,37.91,28.84,30.65,27.24,32.05,31.3,32.47,34.32,0.0
Solomon Islands,1.37,1.42,1.61,1.61,1.57,1.41,2.11,3.3,3.86,4.18,3.17,4.87,4.85,5.28,6.37,6.89,7.55,7.81,6.41,6.65,6.6,6.56,0.0
Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.09,1.13,1.46,3.37,4.63,4.7,4.7,8.22,11.21,0.0
South Africa,1.25,1.39,0.8,0.53,0.48,0.65,1.1,0.67,0.61,0.7,0.9,0.96,0.71,0.66,1.03,1.65,2.07,2.86,3.51,3.72,4.48,5.16,0.0
South Georgia and S Sandwich Islands,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.49,93.22,95.94,98.6,98.96,98.96,100.0,0.0
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.04,0.14,0.12,0.19,0.23,0.23,0.35,0.0
Spain,15.37,20.88,13.54,21.39,17.91,14.37,17.42,19.11,19.81,25.14,32.43,29.79,29.23,39.0,39.56,34.56,38.08,31.89,37.86,36.96,43.2,45.84,0.0
Sri Lanka,47.35,46.76,38.98,43.52,36.76,39.33,49.28,40.18,41.93,39.64,53.43,41.2,29.47,60.32,53.14,48.75,32.89,30.84,45.37,34.82,36.75,51.29,0.0
State of Palestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.37,0.88,1.8,7.91,8.35,14.33,15.17,21.27,24.46,0.0
Sudan,50.31,50.41,46.64,37.11,34.57,35.39,32.4,30.96,28.52,50.88,83.01,76.83,70.01,78.71,78.59,64.89,56.22,61.68,60.86,61.38,67.31,60.79,0.0
Suriname,85.66,84.68,64.21,58.75,53.13,51.28,64.19,73.71,77.22,75.31,59.68,72.47,54.9,53.85,35.19,28.73,43.38,51.59,56.19,51.35,39.49,53.68,0.0
Sweden,57.23,51.55,48.49,43.36,44.94,51.27,49.55,51.99,54.26,58.37,55.26,55.91,59.02,53.99,55.8,63.23,57.13,57.87,55.79,58.74,68.45,67.37,0.0
Switzerland,55.82,58.27,53.78,53.03,52.99,54.12,50.17,53.7,54.15,54.1,55.26,52.64,58.03,57.93,56.69,60.74,59.86,59.86,56.26,57.49,59.46,63.62,0.0
Syrian Arab Republic,12.93,12.87,8.85,9.18,13.08,12.08,10.62,9.08,7.07,4.38,5.65,7.89,10.48,11.69,9.95,2.31,5.19,3.73,2.98,2.96,3.14,3.28,0.0
Tajikistan,98.45,98.78,99.1,98.96,99.08,99.28,98.62,95.64,96.07,97.62,99.59,99.51,99.27,99.49,98.08,97.97,96.33,94.43,93.23,92.77,92.77,92.77,0.0
Thailand,6.79,6.62,7.46,7.2,5.79,5.51,6.89,6.89,6.66,6.9,5.63,11.99,11.6,11.32,11.95,12.19,20.45,19.36,22.71,23.89,17.69,18.75,0.0
Timor-Leste,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,1.02,0.89,0.9,1.15,1.55,0.84,0.7,0.62,0.53,0.41,0.39,0.34,0.37,0.41,0.0
Togo,63.98,72.97,76.71,83.7,71.29,69.82,53.42,52.82,62.63,65.22,49.15,62.96,45.07,23.79,62.11,14.76,23.61,32.24,22.6,23.68,14.91,20.66,0.0
Tokelau,3.99,3.99,3.99,3.99,3.78,3.59,3.43,3.27,3.15,2.85,2.68,2.52,61.41,91.43,92.11,92.11,92.11,92.74,92.11,92.11,92.11,92.11,0.0
Tonga,0.19,0.2,0.27,0.25,0.24,0.22,0.28,0.28,0.28,0.31,0.31,0.31,2.22,5.31,6.78,7.89,8.43,9.32,10.87,12.71,14.22,14.2,0.0
Trinidad and Tobago,0.38,0.53,0.45,0.22,0.38,0.35,0.4,0.29,0.05,0.05,0.05,0.05,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.0
Tunisia,0.88,0.73,0.85,1.7,1.6,0.46,0.93,0.65,0.53,1.16,1.17,1.02,1.75,2.37,3.09,2.88,2.97,2.67,2.79,3.23,3.16,2.9,0.0
Turkmenistan,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.1,0.27,0.56,0.57,1.48,0.0
Tuvalu,0.18,0.17,0.16,0.16,0.16,0.15,0.15,0.15,1.16,1.67,1.41,1.39,1.5,3.16,2.84,11.56,23.63,23.32,19.24,19.15,15.81,15.81,0.0
Uruguay,93.4,99.77,99.66,99.86,81.47,87.37,64.34,86.85,61.25,69.55,89.14,74.6,64.62,84.05,94.39,92.99,96.65,98.26,97.32,98.04,93.92,84.53,0.0
Uzbekistan,12.54,12.55,12.55,15.43,18.02,17.54,17.99,13.07,23.0,18.68,16.54,16.1,16.4,15.97,15.97,15.97,13.9,13.49,10.05,11.24,9.48,7.74,0.0
Vanuatu,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,3.71,13.31,17.78,16.28,22.87,33.81,25.52,29.8,21.04,20.72,23.44,27.32,28.78,25.49,0.0
Venezuela,73.75,67.07,64.82,65.84,71.1,73.28,73.9,72.72,72.79,71.88,67.48,70.9,63.3,60.77,60.71,58.19,53.36,58.36,58.35,60.19,84.24,84.24,0.0
Viet Nam,52.13,52.67,48.74,43.72,38.75,34.63,32.93,32.4,35.18,37.59,39.8,41.89,48.89,46.88,43.67,36.57,37.15,46.33,40.9,32.07,36.39,42.79,0.0
Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.04,0.04,0.05,0.11,2.02,3.23,4.78,13.89,14.78,16.88,16.88,0.0
Zambia,99.73,99.77,99.83,99.83,99.83,99.84,99.85,99.87,99.87,99.87,99.87,99.82,99.85,99.85,97.17,97.01,94.3,86.33,84.64,82.81,85.47,92.02,0.0
Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,1.0,1.6,2.37,2.31,1.99,2.47,2.47,2.47,0.0
Antigua and Barbuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.14,0.14,0.19,0.19,1.55,1.56,1.85,2.83,3.69,4.95,5.66,0.0
Argentina,32.86,41.55,43.12,37.8,31.32,33.17,34.32,28.58,26.81,29.65,27.98,25.75,23.56,25.81,25.18,23.88,22.15,24.06,24.7,26.29,26.53,26.74,0.0
Armenia,21.16,16.84,30.03,36.03,33.39,28.07,30.72,31.46,29.42,35.68,39.48,33.56,28.81,28.24,25.76,28.33,32.17,29.26,30.03,31.37,23.67,30.54,0.0
Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.3,12.1,14.8,16.3,17.6,18.9,15.73,14.7,14.65,15.02,14.8,14.8,0.0
Australia,8.37,8.09,7.85,8.43,8.18,8.79,9.3,8.64,8.11,7.5,8.6,10.35,10.49,13.11,14.59,13.29,14.48,15.58,17.02,19.57,22.45,26.5,0.0
Austria,70.91,67.63,67.03,58.68,62.0,61.17,62.86,66.34,66.61,68.29,63.26,62.16,70.7,73.86,76.69,72.87,74.78,71.58,72.95,73.6,76.39,74.56,0.0
Azerbaijan,8.2,6.86,10.8,11.6,12.67,13.16,10.26,10.82,10.31,12.25,18.42,13.19,7.92,6.96,5.98,7.41,8.78,8.12,8.13,7.33,5.47,5.8,0.0
Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.07,0.09,0.11,0.18,0.19,0.21,0.22,0.22,0.26,0.31,0.48,0.0
