Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,27562.18,27533.71,30056.11,33263.2,34919.9,41187.13,43867.93,52771.73,59529.48,64357.03,71798.81,77869.1,89427.88,95089.83,107075.15,117971.73,124851.88,140769.62,157878.95,182488.73,199415.53,231628.33,256389.81
Europe,35165.52,37559.73,43050.65,50613.85,61601.15,71477.73,80700.1,89693.89,99753.73,109780.54,125977.16,134460.53,149876.2,159642.14,169271.23,181061.53,183606.35,188237.45,193344.78,200357.1,206205.33,215834.83,204463.46
North America,66511.31,61875.12,65940.45,65954.02,67411.3,69278.09,69261.81,69312.16,67527.1,67776.13,71554.46,72110.62,74737.25,77968.3,80889.75,80563.54,82372.03,82280.01,81165.96,76094.7,72354.26,71329.19,68215.19
South America,10320.9,12669.57,13984.07,15674.1,16620.81,17665.87,18295.4,22940.6,25508.62,30086.94,37293.38,40923.61,44468.48,50959.15,57228.1,60517.14,62658.07,64514.74,65709.71,66377.12,71071.51,68725.77,67002.44
Eurasia,188.0,207.0,147.0,121.0,118.0,75.0,101.0,109.0,166.0,285.0,368.0,378.0,637.0,1050.1,1288.5,1454.98,1841.5,2350.85,2884.23,3810.61,5038.2,7038.85,8671.41
Central America and the Caribbean,2187.95,2032.82,2180.13,2022.66,2194.53,2271.0,2271.29,2819.21,2650.57,2680.58,3412.99,3153.16,3873.27,4625.83,4728.32,5675.9,6272.2,5994.25,6763.26,7947.27,6730.26,7221.35,6495.13
Oceania,2097.7,2165.5,2288.64,2248.08,2552.7,4628.14,4773.48,4791.01,5427.73,3667.08,3635.93,2955.91,3930.17,4055.69,4432.27,4533.25,4622.26,4406.34,4415.67,4417.02,4285.34,4291.05,4103.94
Africa,2200.46,2235.94,2303.3,2275.01,2352.4,2384.18,2373.94,2348.71,2356.69,2462.58,2557.88,2610.4,2880.5,2984.11,2914.55,3048.09,3269.95,3111.95,3321.47,3371.04,3108.89,3147.22,3224.27
Middle East,36.48,38.48,38.48,39.48,39.48,38.48,39.48,43.48,49.48,55.18,90.66,118.97,165.53,196.2,267.88,261.5,314.09,346.96,353.24,304.64,344.34,329.61,350.17
