Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Europe,-22.38,9.5,-4.06,-20.19,10.72,-16.63,1.02,-0.17,-15.92,29.4,1.13,-16.19,-44.36,64.14,7.86,29.88,25.25,-36.68,3.63,7.08,-11.75,16.42
Eurasia,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,,,,,,,,,,,,,0.0,0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,8.0,4.0,0.0,-7.0,-4.0,-11.0,-17.0,-2.0,-31.0
Africa,,,,,,,,,,,,,,,,,,,,,,
Central America and the Caribbean,,,,,,,,,,,,,,,,,,,,,,
Middle East,,,,,,,,,,,,,,,,,,,,,,
North America,0.0,0.0,1.0,-2.0,-3.0,-9.0,4.0,-8.0,15.0,-2.0,-2.0,1.0,-12.0,1.0,-3.0,6.01,-13.0,14.0,-19.01,,,
Oceania,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
