Region/country/area,2021
USA,19076.76
Indonesia,15899.0
Türkiye,10793.23
Philippines,10681.42
New Zealand,8447.0
Italy,5913.79
Iceland,5801.65
Kenya,5182.69
Mexico,4242.9
Japan,3008.0
Costa Rica,1601.73
El Salvador,1559.1
Nicaragua,734.03
Russia,421.43
Honduras,348.2
Chile,325.52
Guatemala,264.97
Germany,244.0
Portugal,178.55
China,143.5
France,100.31
Papua New Guinea,96.0
Croatia,89.7
Guadeloupe,84.03
Hungary,12.0
Thailand,1.5
Austria,0.03
