Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,-434.5,152.43,-765.87,724.75,-216.91,472.1,74.53,1502.55,723.17,-540.46,71.36,285.71,-650.01,1344.7,720.49,540.76,1263.83,1487.17,659.25,1673.86,-388.46,1159.04
Eurasia,47.0,80.0,152.0,83.0,8.0,53.01,83.94,-13.52,272.31,273.47,43.14,159.99,431.19,1011.45,1062.56,1382.91,1298.03,1294.8,1527.16,1064.66,773.83,344.67
North America,-709.0,524.0,815.0,912.0,2013.0,-811.0,936.0,-273.0,-143.0,409.0,152.0,-395.0,540.0,218.0,348.0,-326.0,1003.0,-1587.0,-433.0,436.0,-711.0,238.0
Africa,42.5,-36.5,150.0,323.5,107.5,11.0,30.5,83.5,157.15,99.94,95.72,90.07,319.17,1300.04,1275.01,207.83,181.23,298.28,215.42,1.02,-261.32,230.19
South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,150.3,-12.1,14.0,108.0,141.39
Oceania,-84.0,-24.0,-14.0,39.0,430.0,209.9,365.96,733.57,687.47,996.6,314.6,180.6,357.6,760.6,556.6,-43.4,14.6,-84.4,37.6,43.0,143.0,97.0
Central America and the Caribbean,290.59,99.16,187.98,35.79,15.55,176.41,304.46,142.02,2.35,-58.49,102.47,377.71,291.97,30.38,-152.37,66.39,-98.17,73.22,463.37,277.21,-117.38,10.69
Europe,-45.0,130.97,646.0,166.98,48.72,1191.25,1104.16,418.15,330.13,-31.63,580.7,381.45,241.41,270.48,74.87,183.52,84.48,780.19,79.11,-66.08,-337.84,3.87
Middle East,,,,,,,,,,,,,,,,,,,,,,
