Technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Wind,30944.47,37739.96,52423.9,63390.16,84097.63,103224.4,129518.19,168893.87,216884.95,272028.8,342840.29,433781.08,526112.58,636479.68,712130.47,827885.66,952943.69,1131754.92,1258925.98,1412635.71,1588318.71,1840364.15,2098332.16
