Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,38.74,38.57,38.18,35.93,35.75,33.91,33.96,32.51,33.52,33.59,32.23,31.71,31.63,30.06,29.88,29.34,29.28,29.45,30.32,30.2,30.86,30.71,31.2
North America,39.04,38.34,38.66,39.33,39.36,41.18,38.93,38.62,36.67,35.35,35.35,34.88,33.79,33.82,31.95,30.85,29.71,29.56,26.99,25.78,25.3,24.76,24.44
Europe,11.62,11.73,11.77,12.72,12.5,12.07,13.8,14.92,14.97,15.01,14.71,15.26,15.56,15.57,14.92,14.3,14.18,13.65,14.16,13.85,13.28,13.04,12.74
Eurasia,0.25,0.35,0.5,0.77,0.88,0.86,0.93,1.02,0.96,1.34,1.71,1.74,1.94,2.5,3.64,4.78,6.32,7.54,8.78,10.2,10.95,11.86,11.94
Oceania,5.56,5.49,5.35,5.21,5.06,5.59,5.82,6.14,7.02,7.83,9.15,9.42,9.53,9.83,10.18,10.38,10.08,9.65,9.3,9.08,8.8,9.03,8.92
Africa,0.82,0.92,0.83,1.09,1.63,1.74,1.72,1.69,1.75,1.93,2.05,2.14,2.24,2.63,4.15,5.52,5.63,5.59,5.78,5.85,5.64,5.41,5.53
Central America and the Caribbean,3.96,4.59,4.7,4.94,4.81,4.64,4.83,5.09,5.11,4.96,4.79,4.84,5.3,5.59,5.27,4.84,4.8,4.48,4.44,4.82,4.93,4.85,4.75
South America,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,,,,,,,,0.07,0.24,0.22,0.23,0.34,0.48
Middle East,,,,,,,,,,,,,,,,,,,,,,,
