Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Greece,4144.0,2932.1,3577.1,5892.1,5917.55,6406.68,7679.82,4594.84,5750.52,8163.56,10536.44,8143.7,10140.67,14350.16,12178.78,14849.85,14892.83,13801.04,16148.43,16096.66,17554.2,22165.76,22446.76
Greenland,189.81,175.34,188.95,198.7,208.14,219.03,210.61,220.97,219.72,276.36,308.46,350.62,358.82,393.8,409.11,436.4,413.94,401.41,431.96,423.72,445.14,447.34,479.41
Grenada,,,,,,,,,0.34,0.41,0.52,0.67,0.74,1.07,1.17,1.56,2.54,3.31,3.59,3.96,4.48,4.6,4.4
Guadeloupe,115.66,102.08,131.87,136.03,171.01,211.6,207.02,235.19,220.08,190.9,149.67,203.94,269.02,301.88,319.9,313.67,315.15,360.75,365.2,383.3,396.74,563.33,571.31
Guam,,,,,,,,,,0.08,0.16,0.25,0.57,1.47,2.62,30.88,66.76,63.13,74.7,77.7,80.7,83.7,141.24
Guatemala,3544.54,3034.88,2861.46,3287.91,4506.29,4773.63,4457.47,4423.59,4768.7,4089.22,5646.59,5502.27,6199.52,6813.57,7245.39,7061.71,7534.47,8627.13,8929.81,8679.78,9152.12,9392.77,9863.6
Guinea,511.0,552.0,595.0,400.0,555.0,459.87,459.87,459.87,501.44,470.39,481.72,421.51,497.77,491.86,435.41,887.2,1084.25,1212.77,1210.55,1310.34,1516.11,2667.69,2971.89
Guinea-Bissau,,,,,,,,,,,,,,,,0.3,1.13,1.53,2.95,2.95,2.85,3.32,2.91
Guyana,41.67,42.61,50.02,48.18,49.4,42.32,42.91,45.79,39.47,74.56,96.14,94.73,74.15,88.85,83.85,69.59,89.47,90.97,93.62,86.33,88.88,89.49,91.08
Haiti,283.0,283.0,260.0,255.0,260.0,265.0,271.0,154.0,181.0,207.01,177.46,121.95,222.74,143.21,92.51,86.0,74.41,131.06,201.72,204.99,204.97,205.16,204.56
Honduras,2278.11,1917.5,1627.65,1763.74,1447.51,1797.68,2173.53,2372.41,2517.36,3001.16,3273.25,3268.72,3509.05,3452.94,3351.1,3998.42,4468.23,5378.14,6188.98,5628.06,5492.45,6777.9,6685.1
Hong Kong SAR,,,,,75.0,72.0,82.0,106.0,63.0,74.79,81.79,89.02,85.61,78.17,92.44,78.66,96.04,98.65,100.38,112.83,146.43,263.75,331.56
Hungary,243.0,257.0,237.0,336.0,935.23,1870.25,1493.11,1883.29,2356.33,2894.87,3020.03,2708.17,2645.84,2787.26,3151.02,3229.03,3258.01,3480.0,3766.0,4690.0,5529.0,6915.0,7662.0
Iceland,7679.0,8029.0,8410.0,8494.0,8619.72,8681.28,9926.27,11973.28,16465.09,16832.43,17057.4,17208.3,17546.57,18111.33,18120.7,18796.63,18548.82,19239.8,19831.97,19491.59,19129.65,19617.15,20122.99
India,77620.18,77789.23,76004.55,72609.13,85135.56,98789.86,119286.38,133513.98,139608.63,134663.35,140324.12,157165.94,176108.18,175946.27,199440.64,197285.98,189883.1,208871.14,236536.99,272129.59,299009.22,307363.91,338189.32
Indonesia,19599.78,22207.32,21022.08,19832.22,20991.45,22680.17,21203.41,24319.16,26378.88,26845.13,34695.97,30525.86,31193.53,35599.21,34511.99,33680.8,39710.04,43330.25,48193.74,47563.2,52429.2,55766.82,65044.43
Iran,3686.54,5090.66,8080.29,11121.63,10673.35,16155.91,18294.39,18127.99,4948.95,7435.18,9742.72,12294.18,12674.53,14701.27,14107.03,14347.06,16710.05,15467.52,16596.73,32158.28,23200.05,15083.98,15083.98
Iraq,611.0,618.0,649.0,433.0,493.0,4964.0,4970.0,4548.0,3485.0,3229.35,4768.35,4142.35,4394.5,4805.45,2990.45,2605.79,3430.89,2235.74,2196.59,5342.16,4540.52,3724.67,3029.55
Ireland,1186.0,1027.0,1382.0,1138.0,1394.0,1873.43,2474.75,2802.06,3595.35,4117.6,3728.78,5423.59,5256.27,5627.72,6390.82,7860.13,7512.02,8880.77,10200.05,11794.12,13459.02,11602.17,13071.27
Israel,31.0,20.0,32.0,43.0,39.0,40.7,27.21,27.06,37.1,85.65,193.83,403.49,515.52,569.57,964.4,1323.41,1764.2,1947.94,2135.94,3411.95,4484.31,5631.05,6511.22
Italy,50879.45,54347.27,48316.36,46865.8,53868.02,48435.79,50632.53,47715.67,58160.35,69250.85,76970.81,82964.67,92231.91,112020.83,120693.07,108918.04,108034.93,103910.33,114427.34,115859.59,116927.41,116351.69,100478.73
Jamaica,113.23,98.61,138.99,176.72,200.9,224.06,251.02,240.96,236.82,222.78,226.75,273.76,288.67,273.8,294.45,294.62,364.19,511.72,539.8,537.83,557.3,551.39,532.58
Japan,96982.0,94089.0,94310.0,109415.0,109130.0,96788.0,109028.0,95473.0,98524.0,100135.0,106444.0,109803.0,103611.0,114401.0,129582.0,145948.0,151237.0,167718.0,174636.0,185278.0,197599.0,211427.0,218826.0
Jordan,45.0,51.0,61.0,50.0,62.0,65.0,60.0,74.0,74.0,69.0,73.0,66.05,70.1,63.42,66.99,230.84,864.57,1385.07,2161.77,3001.47,4281.67,5157.57,5680.37
Kazakhstan,7531.0,8081.0,8890.0,8600.0,8000.0,7900.0,7700.0,8200.0,7400.0,6800.0,8022.02,7900.0,7603.06,7736.32,8321.16,9487.67,12029.87,11693.53,11024.08,11303.57,12121.93,12655.92,13259.04
Kenya,2401.58,2426.73,3316.84,3892.59,4100.37,4103.36,4336.12,4612.95,4475.62,4053.99,4528.99,5275.03,5831.42,6387.24,7137.25,8377.98,8625.83,8516.42,9044.78,9506.63,9795.91,9682.37,9283.22
Kiribati,0.11,0.11,0.11,0.11,0.34,0.4,0.42,0.44,0.49,0.48,0.69,0.75,0.82,0.88,1.3,3.99,4.48,4.96,5.25,5.53,5.53,5.53,5.53
Korea,4111.0,4258.0,3434.0,5123.0,4631.0,4052.0,4018.0,4557.0,4426.0,4687.0,6186.0,7479.06,7093.06,8783.06,8553.0,10642.0,15981.0,18635.0,23043.0,27405.0,33750.0,37592.0,45400.0
Kosovo,52.0,52.0,52.0,52.0,113.0,112.0,101.0,94.0,76.0,120.0,157.0,104.91,95.58,143.3,151.37,140.29,245.51,180.21,304.44,314.12,363.59,439.31,636.85
Kuwait,,,,,,,,,,,,0.01,0.01,0.18,3.28,5.09,48.81,51.25,55.17,62.18,60.29,214.07,1901.17
Kyrgyzstan,13682.0,12430.0,10787.0,13004.0,14094.3,13980.4,13652.5,14004.1,10759.1,10098.0,11254.6,14309.1,14179.0,13096.7,13297.6,11092.7,11497.8,14203.5,14318.3,13859.2,13979.12,12957.14,11928.6
Lao PDR,3687.2,3639.5,3477.2,3186.0,3354.9,3519.7,3605.9,3383.6,3728.15,3388.96,8457.52,12991.92,12769.02,15524.87,15803.81,16789.13,24926.01,31151.04,33970.03,29390.34,33237.65,37160.74,39326.77
