Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,205.09,127.07,229.91,278.28,364.43,378.05,366.07,521.05,892.87,1555.0,3137.65,5652.3,13019.52,28624.85,33680.67,46917.03,72071.39,84041.52,77567.84,72247.42,109567.55,135283.36
Europe,70.56,88.87,153.1,276.6,775.74,1037.96,1293.06,3676.13,6688.26,9190.21,24374.52,24404.69,15099.67,12745.94,10513.97,3320.49,8633.02,7045.81,12866.58,25083.95,19390.13,48753.1
North America,77.0,45.0,18.0,119.0,155.0,169.0,387.0,432.0,492.0,1612.0,2594.0,4261.0,6266.0,10721.0,10651.0,15088.0,21569.0,14667.53,18251.96,24229.18,36941.47,43903.42
South America,1.47,1.13,1.53,2.54,1.15,1.38,1.61,2.59,5.24,9.78,48.14,78.71,171.94,532.49,935.47,1537.14,2206.35,4757.07,5321.23,6422.85,9766.7,19667.07
Oceania,6.69,6.24,9.3,10.51,10.58,12.53,22.03,18.85,35.18,233.28,1009.7,944.78,1162.28,564.52,1082.14,1269.68,1912.83,1925.67,5026.28,6257.84,6777.09,7142.62
Middle East,0.01,0.0,0.0,0.0,1.7,0.58,0.9,3.94,43.18,93.09,210.59,103.96,214.35,652.96,517.64,956.68,1083.08,2135.01,4862.11,4073.33,4008.66,3973.28
Eurasia,0.3,0.44,0.6,0.74,0.74,0.74,0.87,1.04,1.49,1.84,1.4,8.13,12.16,-0.17,233.58,897.33,1987.77,5094.59,2020.91,2481.5,3327.3,3648.26
Africa,3.13,2.72,3.43,4.37,5.3,8.47,9.22,11.16,24.43,91.94,422.82,456.18,-315.45,1281.04,1289.35,1820.33,2796.74,2305.39,2967.54,4223.71,3623.28,1416.53
Central America and the Caribbean,1.15,0.74,0.86,1.18,1.1,4.5,2.93,4.37,9.96,25.78,52.75,140.49,75.34,111.0,763.73,721.14,458.17,548.16,982.04,763.0,1483.2,123.2
