Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,6.67,6.8,6.73,7.06,7.9,8.87,9.58,11.0,12.6,16.43,20.78,22.71,25.41,27.0,27.63,27.65,30.59,32.54,34.98,34.79,34.93,40.63,41.43
Europe,71.95,70.88,69.48,70.75,71.06,69.32,64.57,62.85,56.08,49.7,44.07,42.13,39.77,37.79,36.25,37.16,32.28,32.44,30.47,31.2,30.79,25.49,24.9
North America,19.17,18.98,20.77,19.16,18.15,18.86,22.55,22.42,27.55,29.95,30.66,30.59,29.83,30.16,29.89,27.62,28.42,26.44,25.59,24.63,25.01,23.89,23.67
South America,0.12,0.25,0.27,0.23,0.23,0.22,0.29,0.47,0.61,0.54,0.77,0.75,1.23,1.33,2.18,3.29,4.28,4.57,4.76,5.14,5.0,5.43,5.34
Eurasia,0.11,0.17,0.1,0.11,0.08,0.06,0.1,0.22,0.39,0.55,0.85,1.09,1.12,1.19,1.2,1.41,1.63,1.6,1.62,1.58,1.65,1.9,1.94
Oceania,0.6,0.94,1.01,1.35,1.28,1.47,1.82,2.12,1.93,1.97,1.97,1.87,1.73,1.58,1.76,1.68,1.53,1.3,1.37,1.42,1.43,1.48,1.53
Africa,0.6,1.13,0.87,0.74,0.76,0.78,0.63,0.59,0.56,0.55,0.59,0.56,0.54,0.55,0.63,0.66,0.74,0.63,0.62,0.69,0.68,0.69,0.62
Middle East,0.13,0.12,0.08,0.07,0.07,0.08,0.11,0.09,0.1,0.09,0.06,0.05,0.04,0.04,0.03,0.05,0.07,0.08,0.12,0.12,0.15,0.15,0.3
Central America and the Caribbean,0.64,0.73,0.69,0.53,0.47,0.34,0.34,0.24,0.17,0.23,0.24,0.26,0.33,0.36,0.43,0.48,0.46,0.39,0.46,0.43,0.36,0.34,0.28
