Region/country/area,2021
China,327571.9
USA,151323.52
Japan,86094.0
India,65941.66
Germany,49340.0
Australia,27717.0
Spain,27098.0
Viet Nam,25717.49
Italy,25051.46
Republic of Korea,23394.0
Mexico,20254.48
Brazil,16760.83
France,15732.44
Türkiye,13945.93
UK,12138.0
Netherlands,11495.46
Chile,10683.92
South Africa,8526.16
Chinese Taipei,7969.0
Ukraine,7141.44
United Arab Emirates,6261.74
Canada,6043.0
Belgium,5618.1
Israel,5350.0
Greece,5250.98
Thailand,5015.1
Egypt,4972.5
Poland,3934.45
Hungary,3796.0
Jordan,3712.97
Switzerland,2842.0
Austria,2782.6
Czechia,2315.96
Portugal,2237.16
Argentina,2203.87
Morocco,1847.81
Romania,1703.35
El Salvador,1643.19
Kazakhstan,1641.09
Sweden,1526.0
Philippines,1483.99
Bulgaria,1466.6
Russia,1453.31
Denmark,1308.93
Pakistan,1164.82
Honduras,1087.6
Dominican Republic,877.64
Peru,861.18
Algeria,760.11
Bangladesh,692.83
Oman,683.52
Puerto Rico,678.76
Slovakia,671.0
Panama,657.48
Cambodia,637.23
Iran,583.87
Sri Lanka,556.53
Colombia,529.52
Singapore,517.0
Yemen,497.4
Uruguay,483.44
Cyprus,468.34
Slovenia,453.11
Namibia,436.55
Malaysia,430.06
Kenya,422.2
Senegal,381.44
Iraq,376.54
Estonia,353.67
Bolivia,350.53
Finland,297.52
Réunion,269.64
Saudi Arabia,261.26
Malta,255.95
Guatemala,241.14
State of Palestine,224.0
Cuba,218.08
New Zealand,207.0
Indonesia,192.62
Lithuania,190.8
New Caledonia,187.65
Luxembourg,180.19
Norway,174.53
Belarus,173.8
Mongolia,164.69
Tunisia,164.0
Armenia,163.5
Zambia,160.56
Mauritius,156.34
Croatia,148.9
Ghana,148.83
Kuwait,143.4
Uganda,140.27
Mauritania,140.01
Jamaica,132.25
Malawi,128.3
"China, Hong Kong SAR",120.36
Guadeloupe,113.8
Lebanon,111.71
Costa Rica,107.39
North Macedonia,104.04
Nigeria,101.69
Burkina Faso,97.6
Nepal,95.4
Mali,94.7
Ireland,92.98
Martinique,90.78
Barbados,87.86
Myanmar,86.19
Guam,83.2
Afghanistan,77.79
Togo,72.55
Bosnia and Herzegovina,72.0
Mozambique,71.34
Democratic People's Republic of Korea,66.8
Serbia,59.4
Zimbabwe,59.23
Syrian Arab Republic,58.08
French Guiana,56.54
Madagascar,55.56
Azerbaijan,55.2
Uzbekistan,49.0
Lao PDR,47.81
Maldives,46.21
Niger,46.09
Mayotte,44.45
Albania,40.77
Ecuador,36.87
Somalia,36.72
Rwanda,36.06
Ethiopia,33.9
Sudan,27.51
United Republic of Tanzania,27.41
Nicaragua,27.27
DR Congo,25.4
Aruba,23.88
Georgia,23.32
Samoa,23.01
Guinea,22.52
Cayman Islands,21.55
Eritrea,20.67
Antigua and Barbuda,20.25
Cameroon,19.67
United States Virgin Islands,17.08
Kosovo,16.04
Seychelles,14.97
Curacao,13.98
Guyana,13.59
Suriname,12.59
Fiji,11.92
Bahrain,11.64
Moldova,10.0
Belize,9.78
"Bonaire, Sint Eustatius and Saba",8.94
Venezuela,8.65
Qatar,8.36
Tonga,7.86
Libya,7.79
Bahamas,7.67
Saint Lucia,7.56
Vanuatu,7.28
Cook Islands,7.12
Cabo Verde,6.88
American Samoa,6.83
Latvia,6.8
Trinidad and Tobago,6.23
Sierra Leone,6.18
Botswana,6.13
Cote d'Ivoire,5.6
Kiribati,5.43
Iceland,5.42
Papua New Guinea,5.29
Saint Kitts and Nevis,4.76
Nauru,4.68
Haiti,4.47
Palau,4.47
Grenada,4.37
Gambia,4.16
Turks and Caicos Islands,3.96
French Polynesia,3.8
Liberia,3.62
Micronesia (Federated States of),3.16
Solomon Islands,3.13
Benin,2.84
Anguilla,2.68
Montenegro,2.5
Burundi,2.33
Saint Vincent and the Grenadines,2.33
Angola,2.07
Marshall Islands,1.93
South Sudan,1.92
Guinea-Bissau,1.89
British Virgin Islands,1.85
Montserrat,1.61
Tuvalu,1.53
Saint Martin,1.47
Andorra,1.26
Chad,1.26
Tokelau,1.23
Eswatini,1.2
Brunei Darussalam,1.12
Lesotho,0.78
Paraguay,0.75
Congo,0.72
Gabon,0.68
Djibouti,0.6
Timor-Leste,0.57
Greenland,0.52
Bhutan,0.48
Niue,0.47
Central African Republic,0.43
Dominica,0.36
Equatorial Guinea,0.22
Sao Tome and Principe,0.21
Faroe Islands,0.18
Falkland Islands (Malvinas),0.12
Saint Barthelemy,0.07
