Technology,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Renewable hydropower,-62712.22,68434.04,411.1,176591.37,115454.35,111817.07,37487.68,146918.35,52457.39,166942.13,65364.64,186353.86,109763.41,103319.22,1822.49,142467.36,50244.33,120779.69,44899.46,115672.18,-72503.96,33555.85
