Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asia,55231.37,10689.18,20932.33,87530.29,51736.77,83991.1,60093.22,129809.08,44771.57,155217.39,49586.51,242869.07,119473.52,224830.59,133929.51,185703.36,211812.64,219926.51,216768.57,233183.48,327396.66,319286.34
North America,-98827.37,100841.61,-4491.25,6839.44,33159.89,22159.63,-20572.84,49060.05,19981.6,9264.34,113839.24,-12312.06,45113.1,26966.35,7700.26,80406.55,94007.47,19977.96,19857.71,75489.42,47378.45,117967.47
South America,-31076.48,24846.06,24378.15,22346.1,33362.44,27785.27,27331.34,5283.3,23466.93,8024.05,47151.03,-9061.34,-8036.46,-9198.58,879.41,31251.31,33108.03,29906.03,11139.21,3168.08,-483.81,99699.15
Oceania,-2457.63,2687.18,-704.2,4090.3,-1753.47,2143.23,317.0,-1655.48,1747.31,4712.68,5591.05,-1691.7,6914.5,5335.41,-1686.17,5099.59,2172.78,5367.78,7076.86,6747.52,11446.61,15456.97
Eurasia,2224.29,569.59,-4064.26,30736.42,-9463.38,4658.29,-3061.11,-14045.48,13710.29,13549.78,-554.83,4768.39,20334.02,-22661.43,24467.86,24532.3,-2601.12,17777.14,37655.58,13862.21,-3236.4,8695.72
Africa,7007.43,-1868.05,1939.74,5208.89,7347.75,1972.42,-1223.42,4368.3,6984.67,5219.22,1568.19,3136.25,6892.44,7398.88,2700.91,737.41,10286.78,13355.16,11809.41,11177.35,12643.34,6929.33
Middle East,1473.32,2429.67,3719.18,844.53,10083.1,1394.18,-1150.51,-15050.08,1518.36,4925.41,2874.03,1037.26,2272.99,-3244.73,-1119.52,4840.43,-1316.0,2964.57,24048.59,-5048.23,-5051.38,6854.43
Central America and the Caribbean,-1749.8,1489.54,749.22,2786.57,1178.87,345.95,717.23,1421.03,-800.13,3116.98,-74.67,3593.35,1238.88,3.07,2991.55,2534.29,5296.32,284.44,-1141.34,5035.3,5413.5,738.87
Europe,11756.11,-43688.06,-17274.21,55471.25,33853.79,9229.88,42546.31,61114.59,24621.54,83248.75,-12573.41,118877.79,90167.35,41307.3,38267.35,21716.48,15026.89,87122.86,33102.52,120341.01,19107.51,-8613.7
